"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","HUR","TOT","PC_LF","M","1994-07",3.5,
"MEX","HUR","TOT","PC_LF","M","1994-08",3.6,
"MEX","HUR","TOT","PC_LF","M","1994-09",3.6,
"MEX","HUR","TOT","PC_LF","M","1994-10",3.9,
"MEX","HUR","TOT","PC_LF","M","1994-11",4.1,
"MEX","HUR","TOT","PC_LF","M","1994-12",4,
"MEX","HUR","TOT","PC_LF","M","1995-01",4.4,
"MEX","HUR","TOT","PC_LF","M","1995-02",5.1,
"MEX","HUR","TOT","PC_LF","M","1995-03",5.6,
"MEX","HUR","TOT","PC_LF","M","1995-04",6.1,
"MEX","HUR","TOT","PC_LF","M","1995-05",6.5,
"MEX","HUR","TOT","PC_LF","M","1995-06",6.7,
"MEX","HUR","TOT","PC_LF","M","1995-07",6.8,
"MEX","HUR","TOT","PC_LF","M","1995-08",7.6,
"MEX","HUR","TOT","PC_LF","M","1995-09",6.7,
"MEX","HUR","TOT","PC_LF","M","1995-10",6.6,
"MEX","HUR","TOT","PC_LF","M","1995-11",6.4,
"MEX","HUR","TOT","PC_LF","M","1995-12",6.6,
"MEX","HUR","TOT","PC_LF","M","1996-01",6.2,
"MEX","HUR","TOT","PC_LF","M","1996-02",6.1,
"MEX","HUR","TOT","PC_LF","M","1996-03",5.8,
"MEX","HUR","TOT","PC_LF","M","1996-04",5.8,
"MEX","HUR","TOT","PC_LF","M","1996-05",5.4,
"MEX","HUR","TOT","PC_LF","M","1996-06",5.6,
"MEX","HUR","TOT","PC_LF","M","1996-07",5.4,
"MEX","HUR","TOT","PC_LF","M","1996-08",5.3,
"MEX","HUR","TOT","PC_LF","M","1996-09",5.4,
"MEX","HUR","TOT","PC_LF","M","1996-10",5,
"MEX","HUR","TOT","PC_LF","M","1996-11",5.1,
"MEX","HUR","TOT","PC_LF","M","1996-12",4.4,
"MEX","HUR","TOT","PC_LF","M","1997-01",4.3,
"MEX","HUR","TOT","PC_LF","M","1997-02",3.8,
"MEX","HUR","TOT","PC_LF","M","1997-03",4.1,
"MEX","HUR","TOT","PC_LF","M","1997-04",4,
"MEX","HUR","TOT","PC_LF","M","1997-05",4,
"MEX","HUR","TOT","PC_LF","M","1997-06",3.6,
"MEX","HUR","TOT","PC_LF","M","1997-07",4,
"MEX","HUR","TOT","PC_LF","M","1997-08",3.6,
"MEX","HUR","TOT","PC_LF","M","1997-09",3.4,
"MEX","HUR","TOT","PC_LF","M","1997-10",3.3,
"MEX","HUR","TOT","PC_LF","M","1997-11",3.4,
"MEX","HUR","TOT","PC_LF","M","1997-12",3.1,
"MEX","HUR","TOT","PC_LF","M","1998-01",3.5,
"MEX","HUR","TOT","PC_LF","M","1998-02",3.4,
"MEX","HUR","TOT","PC_LF","M","1998-03",3.3,
"MEX","HUR","TOT","PC_LF","M","1998-04",3.1,
"MEX","HUR","TOT","PC_LF","M","1998-05",3.3,
"MEX","HUR","TOT","PC_LF","M","1998-06",3.3,
"MEX","HUR","TOT","PC_LF","M","1998-07",3.3,
"MEX","HUR","TOT","PC_LF","M","1998-08",3.1,
"MEX","HUR","TOT","PC_LF","M","1998-09",3.2,
"MEX","HUR","TOT","PC_LF","M","1998-10",3.1,
"MEX","HUR","TOT","PC_LF","M","1998-11",3,
"MEX","HUR","TOT","PC_LF","M","1998-12",3.1,
"MEX","HUR","TOT","PC_LF","M","1999-01",2.6,
"MEX","HUR","TOT","PC_LF","M","1999-02",3.1,
"MEX","HUR","TOT","PC_LF","M","1999-03",2.7,
"MEX","HUR","TOT","PC_LF","M","1999-04",2.8,
"MEX","HUR","TOT","PC_LF","M","1999-05",2.6,
"MEX","HUR","TOT","PC_LF","M","1999-06",2.7,
"MEX","HUR","TOT","PC_LF","M","1999-07",2.3,
"MEX","HUR","TOT","PC_LF","M","1999-08",2.5,
"MEX","HUR","TOT","PC_LF","M","1999-09",2.3,
"MEX","HUR","TOT","PC_LF","M","1999-10",2.4,
"MEX","HUR","TOT","PC_LF","M","1999-11",2.3,
"MEX","HUR","TOT","PC_LF","M","1999-12",2.4,
"MEX","HUR","TOT","PC_LF","M","2000-01",2.3,
"MEX","HUR","TOT","PC_LF","M","2000-02",2.1,
"MEX","HUR","TOT","PC_LF","M","2000-03",2.2,
"MEX","HUR","TOT","PC_LF","M","2000-04",2.792068,
"MEX","HUR","TOT","PC_LF","M","2000-05",2.722647,
"MEX","HUR","TOT","PC_LF","M","2000-06",2.72309,
"MEX","HUR","TOT","PC_LF","M","2000-07",2.457457,
"MEX","HUR","TOT","PC_LF","M","2000-08",2.72916,
"MEX","HUR","TOT","PC_LF","M","2000-09",2.619258,
"MEX","HUR","TOT","PC_LF","M","2000-10",2.487701,
"MEX","HUR","TOT","PC_LF","M","2000-11",2.359279,
"MEX","HUR","TOT","PC_LF","M","2000-12",2.547241,
"MEX","HUR","TOT","PC_LF","M","2001-01",2.544988,
"MEX","HUR","TOT","PC_LF","M","2001-02",3.209051,
"MEX","HUR","TOT","PC_LF","M","2001-03",2.663894,
"MEX","HUR","TOT","PC_LF","M","2001-04",2.703472,
"MEX","HUR","TOT","PC_LF","M","2001-05",2.780142,
"MEX","HUR","TOT","PC_LF","M","2001-06",2.737625,
"MEX","HUR","TOT","PC_LF","M","2001-07",2.82023,
"MEX","HUR","TOT","PC_LF","M","2001-08",2.30718,
"MEX","HUR","TOT","PC_LF","M","2001-09",2.503783,
"MEX","HUR","TOT","PC_LF","M","2001-10",2.863269,
"MEX","HUR","TOT","PC_LF","M","2001-11",2.996422,
"MEX","HUR","TOT","PC_LF","M","2001-12",3.086165,
"MEX","HUR","TOT","PC_LF","M","2002-01",3.360129,
"MEX","HUR","TOT","PC_LF","M","2002-02",3.03529,
"MEX","HUR","TOT","PC_LF","M","2002-03",3.022208,
"MEX","HUR","TOT","PC_LF","M","2002-04",3.05236,
"MEX","HUR","TOT","PC_LF","M","2002-05",3.128937,
"MEX","HUR","TOT","PC_LF","M","2002-06",3.039378,
"MEX","HUR","TOT","PC_LF","M","2002-07",2.907495,
"MEX","HUR","TOT","PC_LF","M","2002-08",2.777408,
"MEX","HUR","TOT","PC_LF","M","2002-09",2.886344,
"MEX","HUR","TOT","PC_LF","M","2002-10",2.794946,
"MEX","HUR","TOT","PC_LF","M","2002-11",3.00077,
"MEX","HUR","TOT","PC_LF","M","2002-12",2.729125,
"MEX","HUR","TOT","PC_LF","M","2003-01",2.890019,
"MEX","HUR","TOT","PC_LF","M","2003-02",2.98038,
"MEX","HUR","TOT","PC_LF","M","2003-03",3.123908,
"MEX","HUR","TOT","PC_LF","M","2003-04",3.0915,
"MEX","HUR","TOT","PC_LF","M","2003-05",3.191952,
"MEX","HUR","TOT","PC_LF","M","2003-06",3.267429,
"MEX","HUR","TOT","PC_LF","M","2003-07",3.576365,
"MEX","HUR","TOT","PC_LF","M","2003-08",3.664692,
"MEX","HUR","TOT","PC_LF","M","2003-09",3.816401,
"MEX","HUR","TOT","PC_LF","M","2003-10",3.769731,
"MEX","HUR","TOT","PC_LF","M","2003-11",4.035325,
"MEX","HUR","TOT","PC_LF","M","2003-12",3.402546,
"MEX","HUR","TOT","PC_LF","M","2004-01",3.777796,
"MEX","HUR","TOT","PC_LF","M","2004-02",4.043839,
"MEX","HUR","TOT","PC_LF","M","2004-03",3.921735,
"MEX","HUR","TOT","PC_LF","M","2004-04",3.987647,
"MEX","HUR","TOT","PC_LF","M","2004-05",3.884007,
"MEX","HUR","TOT","PC_LF","M","2004-06",3.958375,
"MEX","HUR","TOT","PC_LF","M","2004-07",3.795059,
"MEX","HUR","TOT","PC_LF","M","2004-08",3.997989,
"MEX","HUR","TOT","PC_LF","M","2004-09",3.84378,
"MEX","HUR","TOT","PC_LF","M","2004-10",3.900006,
"MEX","HUR","TOT","PC_LF","M","2004-11",3.868527,
"MEX","HUR","TOT","PC_LF","M","2004-12",4.034563,"B"
"MEX","HUR","TOT","PC_LF","M","2005-01",3.979248,
"MEX","HUR","TOT","PC_LF","M","2005-02",3.65937,
"MEX","HUR","TOT","PC_LF","M","2005-03",3.768092,
"MEX","HUR","TOT","PC_LF","M","2005-04",3.806323,
"MEX","HUR","TOT","PC_LF","M","2005-05",3.651195,
"MEX","HUR","TOT","PC_LF","M","2005-06",3.826801,
"MEX","HUR","TOT","PC_LF","M","2005-07",3.764436,
"MEX","HUR","TOT","PC_LF","M","2005-08",3.423721,
"MEX","HUR","TOT","PC_LF","M","2005-09",3.464526,
"MEX","HUR","TOT","PC_LF","M","2005-10",3.424713,
"MEX","HUR","TOT","PC_LF","M","2005-11",3.180116,
"MEX","HUR","TOT","PC_LF","M","2005-12",3.190781,
"MEX","HUR","TOT","PC_LF","M","2006-01",3.336974,
"MEX","HUR","TOT","PC_LF","M","2006-02",3.61872,
"MEX","HUR","TOT","PC_LF","M","2006-03",3.589538,
"MEX","HUR","TOT","PC_LF","M","2006-04",3.403592,
"MEX","HUR","TOT","PC_LF","M","2006-05",3.189508,
"MEX","HUR","TOT","PC_LF","M","2006-06",3.493755,
"MEX","HUR","TOT","PC_LF","M","2006-07",3.628029,
"MEX","HUR","TOT","PC_LF","M","2006-08",3.787316,
"MEX","HUR","TOT","PC_LF","M","2006-09",3.698323,
"MEX","HUR","TOT","PC_LF","M","2006-10",3.743939,
"MEX","HUR","TOT","PC_LF","M","2006-11",3.801673,
"MEX","HUR","TOT","PC_LF","M","2006-12",3.881173,
"MEX","HUR","TOT","PC_LF","M","2007-01",3.743785,
"MEX","HUR","TOT","PC_LF","M","2007-02",3.935034,
"MEX","HUR","TOT","PC_LF","M","2007-03",4.15458,
"MEX","HUR","TOT","PC_LF","M","2007-04",3.694719,
"MEX","HUR","TOT","PC_LF","M","2007-05",3.569217,
"MEX","HUR","TOT","PC_LF","M","2007-06",3.428294,
"MEX","HUR","TOT","PC_LF","M","2007-07",3.64293,
"MEX","HUR","TOT","PC_LF","M","2007-08",3.658262,
"MEX","HUR","TOT","PC_LF","M","2007-09",3.603186,
"MEX","HUR","TOT","PC_LF","M","2007-10",3.76817,
"MEX","HUR","TOT","PC_LF","M","2007-11",3.654688,
"MEX","HUR","TOT","PC_LF","M","2007-12",3.793709,
"MEX","HUR","TOT","PC_LF","M","2008-01",3.78904,
"MEX","HUR","TOT","PC_LF","M","2008-02",3.815968,
"MEX","HUR","TOT","PC_LF","M","2008-03",4.007874,
"MEX","HUR","TOT","PC_LF","M","2008-04",3.697872,
"MEX","HUR","TOT","PC_LF","M","2008-05",3.539609,
"MEX","HUR","TOT","PC_LF","M","2008-06",3.699464,
"MEX","HUR","TOT","PC_LF","M","2008-07",3.822613,
"MEX","HUR","TOT","PC_LF","M","2008-08",3.887922,
"MEX","HUR","TOT","PC_LF","M","2008-09",3.962056,
"MEX","HUR","TOT","PC_LF","M","2008-10",3.99073,
"MEX","HUR","TOT","PC_LF","M","2008-11",4.658301,
"MEX","HUR","TOT","PC_LF","M","2008-12",4.823401,
"MEX","HUR","TOT","PC_LF","M","2009-01",4.780738,
"MEX","HUR","TOT","PC_LF","M","2009-02",5.200793,
"MEX","HUR","TOT","PC_LF","M","2009-03",5.078532,
"MEX","HUR","TOT","PC_LF","M","2009-04",5.420193,
"MEX","HUR","TOT","PC_LF","M","2009-05",5.69475,
"MEX","HUR","TOT","PC_LF","M","2009-06",5.387797,
"MEX","HUR","TOT","PC_LF","M","2009-07",5.729961,
"MEX","HUR","TOT","PC_LF","M","2009-08",5.867228,
"MEX","HUR","TOT","PC_LF","M","2009-09",5.985397,
"MEX","HUR","TOT","PC_LF","M","2009-10",5.809417,
"MEX","HUR","TOT","PC_LF","M","2009-11",5.489343,
"MEX","HUR","TOT","PC_LF","M","2009-12",5.346574,
"MEX","HUR","TOT","PC_LF","M","2010-01",5.610212,
"MEX","HUR","TOT","PC_LF","M","2010-02",5.38404,
"MEX","HUR","TOT","PC_LF","M","2010-03",5.16538,
"MEX","HUR","TOT","PC_LF","M","2010-04",5.524346,
"MEX","HUR","TOT","PC_LF","M","2010-05",5.4288,
"MEX","HUR","TOT","PC_LF","M","2010-06",5.219788,
"MEX","HUR","TOT","PC_LF","M","2010-07",5.341225,
"MEX","HUR","TOT","PC_LF","M","2010-08",5.091497,
"MEX","HUR","TOT","PC_LF","M","2010-09",5.30046,
"MEX","HUR","TOT","PC_LF","M","2010-10",5.533357,
"MEX","HUR","TOT","PC_LF","M","2010-11",5.489111,
"MEX","HUR","TOT","PC_LF","M","2010-12",5.485402,
"MEX","HUR","TOT","PC_LF","M","2011-01",5.207559,
"MEX","HUR","TOT","PC_LF","M","2011-02",5.345053,
"MEX","HUR","TOT","PC_LF","M","2011-03",4.967237,
"MEX","HUR","TOT","PC_LF","M","2011-04",5.236261,
"MEX","HUR","TOT","PC_LF","M","2011-05",5.448952,
"MEX","HUR","TOT","PC_LF","M","2011-06",5.560452,
"MEX","HUR","TOT","PC_LF","M","2011-07",5.260318,
"MEX","HUR","TOT","PC_LF","M","2011-08",5.415133,
"MEX","HUR","TOT","PC_LF","M","2011-09",5.303507,
"MEX","HUR","TOT","PC_LF","M","2011-10",4.877223,
"MEX","HUR","TOT","PC_LF","M","2011-11",5.155887,
"MEX","HUR","TOT","PC_LF","M","2011-12",5.034019,
"MEX","HUR","TOT","PC_LF","M","2012-01",4.732108,
"MEX","HUR","TOT","PC_LF","M","2012-02",5.290087,
"MEX","HUR","TOT","PC_LF","M","2012-03",5.012996,
"MEX","HUR","TOT","PC_LF","M","2012-04",4.947992,
"MEX","HUR","TOT","PC_LF","M","2012-05",5.005212,
"MEX","HUR","TOT","PC_LF","M","2012-06",4.910878,
"MEX","HUR","TOT","PC_LF","M","2012-07",4.70896,
"MEX","HUR","TOT","PC_LF","M","2012-08",5.009772,
"MEX","HUR","TOT","PC_LF","M","2012-09",4.667652,
"MEX","HUR","TOT","PC_LF","M","2012-10",4.912807,
"MEX","HUR","TOT","PC_LF","M","2012-11",5.284753,
"MEX","HUR","TOT","PC_LF","M","2012-12",4.962584,
"MEX","HUR","TOT","PC_LF","M","2013-01",5.212372,
"MEX","HUR","TOT","PC_LF","M","2013-02",4.856154,
"MEX","HUR","TOT","PC_LF","M","2013-03",4.901799,
"MEX","HUR","TOT","PC_LF","M","2013-04",5.133928,
"MEX","HUR","TOT","PC_LF","M","2013-05",5.083992,
"MEX","HUR","TOT","PC_LF","M","2013-06",5.078486,
"MEX","HUR","TOT","PC_LF","M","2013-07",4.819968,
"MEX","HUR","TOT","PC_LF","M","2013-08",4.834105,
"MEX","HUR","TOT","PC_LF","M","2013-09",4.945829,
"MEX","HUR","TOT","PC_LF","M","2013-10",4.889094,
"MEX","HUR","TOT","PC_LF","M","2013-11",4.632444,
"MEX","HUR","TOT","PC_LF","M","2013-12",4.762484,
"MEX","HUR","TOT","PC_LF","M","2014-01",4.891634,
"MEX","HUR","TOT","PC_LF","M","2014-02",4.68715,
"MEX","HUR","TOT","PC_LF","M","2014-03",5.214759,
"MEX","HUR","TOT","PC_LF","M","2014-04",4.931918,
"MEX","HUR","TOT","PC_LF","M","2014-05",5.063318,
"MEX","HUR","TOT","PC_LF","M","2014-06",4.877898,
"MEX","HUR","TOT","PC_LF","M","2014-07",5.157471,
"MEX","HUR","TOT","PC_LF","M","2014-08",4.83971,
"MEX","HUR","TOT","PC_LF","M","2014-09",4.768059,
"MEX","HUR","TOT","PC_LF","M","2014-10",4.636702,
"MEX","HUR","TOT","PC_LF","M","2014-11",4.687513,
"MEX","HUR","TOT","PC_LF","M","2014-12",4.191583,
"MEX","HUR","TOT","PC_LF","M","2015-01",4.344252,
"MEX","HUR","TOT","PC_LF","M","2015-02",4.364841,
"MEX","HUR","TOT","PC_LF","M","2015-03",4.224035,
"MEX","HUR","TOT","PC_LF","M","2015-04",4.400759,
"MEX","HUR","TOT","PC_LF","M","2015-05",4.539687,
"MEX","HUR","TOT","PC_LF","M","2015-06",4.439782,
"MEX","HUR","TOT","PC_LF","M","2015-07",4.448716,
"MEX","HUR","TOT","PC_LF","M","2015-08",4.379966,
"MEX","HUR","TOT","PC_LF","M","2015-09",4.183994,
"MEX","HUR","TOT","PC_LF","M","2015-10",4.445769,
"MEX","HUR","TOT","PC_LF","M","2015-11",4.095162,
"MEX","HUR","TOT","PC_LF","M","2015-12",4.373779,
"MEX","HUR","TOT","PC_LF","M","2016-01",4.093622,
"MEX","HUR","TOT","PC_LF","M","2016-02",4.181832,
"MEX","HUR","TOT","PC_LF","M","2016-03",4.085694,
"MEX","HUR","TOT","PC_LF","M","2016-04",3.896734,
"MEX","HUR","TOT","PC_LF","M","2016-05",4.116405,
"MEX","HUR","TOT","PC_LF","M","2016-06",3.95929,
"MEX","HUR","TOT","PC_LF","M","2016-07",3.791065,
"MEX","HUR","TOT","PC_LF","M","2016-08",3.743968,
"MEX","HUR","TOT","PC_LF","M","2016-09",3.844475,
"MEX","HUR","TOT","PC_LF","M","2016-10",3.573272,
"MEX","HUR","TOT","PC_LF","M","2016-11",3.629073,
"MEX","HUR","TOT","PC_LF","M","2016-12",3.707412,
"MEX","HUR","TOT","PC_LF","M","2017-01",3.466032,
"MEX","HUR","TOT","PC_LF","M","2017-02",3.406626,
"MEX","HUR","TOT","PC_LF","M","2017-03",3.488644,
"MEX","HUR","TOT","PC_LF","M","2017-04",3.542692,
"MEX","HUR","TOT","PC_LF","M","2017-05",3.623242,
"MEX","HUR","TOT","PC_LF","M","2017-06",3.280185,
"MEX","HUR","TOT","PC_LF","M","2017-07",3.239108,
"MEX","HUR","TOT","PC_LF","M","2017-08",3.288952,
"MEX","HUR","TOT","PC_LF","M","2017-09",3.336245,
"MEX","HUR","TOT","PC_LF","M","2017-10",3.424961,
"MEX","HUR","TOT","PC_LF","M","2017-11",3.506951,
"MEX","HUR","TOT","PC_LF","M","2017-12",3.4215,
"MEX","HUR","TOT","PC_LF","M","2018-01",3.209572,
"MEX","HUR","TOT","PC_LF","M","2018-02",3.163737,
"MEX","HUR","TOT","PC_LF","M","2018-03",3.18201,
"MEX","HUR","TOT","PC_LF","M","2018-04",3.430507,
"MEX","HUR","TOT","PC_LF","M","2018-05",3.263621,
"MEX","HUR","TOT","PC_LF","M","2018-06",3.327734,
"MEX","HUR","TOT","PC_LF","M","2018-07",3.267064,
"MEX","HUR","TOT","PC_LF","M","2018-08",3.201124,
"MEX","HUR","TOT","PC_LF","M","2018-09",3.277449,
"MEX","HUR","TOT","PC_LF","M","2018-10",3.151691,
"MEX","HUR","TOT","PC_LF","M","2018-11",3.319876,
"MEX","HUR","TOT","PC_LF","M","2018-12",3.647477,
"MEX","HUR","TOT","PC_LF","M","2019-01",3.390809,
"MEX","HUR","TOT","PC_LF","M","2019-02",3.295655,
"MEX","HUR","TOT","PC_LF","M","2019-03",3.518031,
"MEX","HUR","TOT","PC_LF","M","2019-04",3.546997,
"MEX","HUR","TOT","PC_LF","M","2019-05",3.578773,
"MEX","HUR","TOT","PC_LF","M","2019-06",3.539362,
"MEX","HUR","TOT","PC_LF","M","2019-07",3.514802,
"MEX","HUR","TOT","PC_LF","M","2019-08",3.450426,
"MEX","HUR","TOT","PC_LF","M","2019-09",3.49197,
"MEX","HUR","TOT","PC_LF","M","2019-10",3.572812,
"MEX","HUR","TOT","PC_LF","M","2019-11",3.507254,
"MEX","HUR","TOT","PC_LF","M","2019-12",3.196149,
"MEX","HUR","TOT","PC_LF","M","2020-01",3.645674,
"MEX","HUR","TOT","PC_LF","M","2020-02",3.560707,
"MEX","HUR","TOT","PC_LF","M","2020-03",3.22835,"B"
"MEX","HUR","TOT","PC_LF","M","2020-04",4.827039,
"MEX","HUR","TOT","PC_LF","M","2020-05",4.305117,
"MEX","HUR","TOT","PC_LF","M","2020-06",5.52158,"B"
"MEX","HUR","TOT","PC_LF","M","2020-07",5.11939,
"MEX","HUR","TOT","PC_LF","M","2020-08",4.939162,
"MEX","HUR","TOT","PC_LF","M","2020-09",4.775383,
"MEX","HUR","TOT","PC_LF","M","2020-10",4.595775,
"MEX","HUR","TOT","PC_LF","M","2020-11",4.517628,
"MEX","HUR","TOT","PC_LF","M","2020-12",4.209784,
"MEX","HUR","TOT","PC_LF","M","2021-01",4.505286,
"MEX","HUR","TOT","PC_LF","M","2021-02",4.414583,
"MEX","HUR","TOT","PC_LF","M","2021-03",4.272146,
"MEX","HUR","TOT","PC_LF","M","2021-04",4.813054,
"MEX","HUR","TOT","PC_LF","M","2021-05",4.115825,
"MEX","HUR","TOT","PC_LF","M","2021-06",4.009899,
"MEX","HUR","TOT","PC_LF","M","2021-07",4.17242,
"MEX","HUR","TOT","PC_LF","M","2021-08",4.017692,
"MEX","HUR","TOT","PC_LF","M","2021-09",3.872206,
"MEX","HUR","TOT","PC_LF","M","2021-10",3.825858,
"MEX","HUR","TOT","PC_LF","M","2021-11",3.758857,
"MEX","HUR","TOT","PC_LF","M","2021-12",3.875984,
"MEX","HUR","TOT","PC_LF","M","2022-01",3.537493,
"MEX","HUR","TOT","PC_LF","M","2022-02",3.733121,
"NLD","HUR","TOT","PC_LF","M","1983-01",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-02",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-03",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-04",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-05",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-06",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-07",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-08",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-09",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-10",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-11",9.5,
"NLD","HUR","TOT","PC_LF","M","1983-12",9.5,
"NLD","HUR","TOT","PC_LF","M","1984-01",9.5,
"NLD","HUR","TOT","PC_LF","M","1984-02",9.4,
"NLD","HUR","TOT","PC_LF","M","1984-03",9.4,
"NLD","HUR","TOT","PC_LF","M","1984-04",9.4,
"NLD","HUR","TOT","PC_LF","M","1984-05",9.4,
"NLD","HUR","TOT","PC_LF","M","1984-06",9.3,
"NLD","HUR","TOT","PC_LF","M","1984-07",9.3,
"NLD","HUR","TOT","PC_LF","M","1984-08",9.2,
"NLD","HUR","TOT","PC_LF","M","1984-09",9.2,
"NLD","HUR","TOT","PC_LF","M","1984-10",9.1,
"NLD","HUR","TOT","PC_LF","M","1984-11",9,
"NLD","HUR","TOT","PC_LF","M","1984-12",9,
"NLD","HUR","TOT","PC_LF","M","1985-01",8.9,
"NLD","HUR","TOT","PC_LF","M","1985-02",8.8,
"NLD","HUR","TOT","PC_LF","M","1985-03",8.7,
"NLD","HUR","TOT","PC_LF","M","1985-04",8.7,
"NLD","HUR","TOT","PC_LF","M","1985-05",8.6,
"NLD","HUR","TOT","PC_LF","M","1985-06",8.5,
"NLD","HUR","TOT","PC_LF","M","1985-07",8.4,
"NLD","HUR","TOT","PC_LF","M","1985-08",8.3,
"NLD","HUR","TOT","PC_LF","M","1985-09",8.2,
"NLD","HUR","TOT","PC_LF","M","1985-10",8.2,
"NLD","HUR","TOT","PC_LF","M","1985-11",8.1,
"NLD","HUR","TOT","PC_LF","M","1985-12",8,
"NLD","HUR","TOT","PC_LF","M","1986-01",7.9,
"NLD","HUR","TOT","PC_LF","M","1986-02",7.8,
"NLD","HUR","TOT","PC_LF","M","1986-03",7.8,
"NLD","HUR","TOT","PC_LF","M","1986-04",7.7,
"NLD","HUR","TOT","PC_LF","M","1986-05",7.6,
"NLD","HUR","TOT","PC_LF","M","1986-06",7.6,
"NLD","HUR","TOT","PC_LF","M","1986-07",7.6,
"NLD","HUR","TOT","PC_LF","M","1986-08",7.5,
"NLD","HUR","TOT","PC_LF","M","1986-09",7.5,
"NLD","HUR","TOT","PC_LF","M","1986-10",7.5,
"NLD","HUR","TOT","PC_LF","M","1986-11",7.4,
"NLD","HUR","TOT","PC_LF","M","1986-12",7.4,
"NLD","HUR","TOT","PC_LF","M","1987-01",7.4,
"NLD","HUR","TOT","PC_LF","M","1987-02",7.4,
"NLD","HUR","TOT","PC_LF","M","1987-03",7.4,
"NLD","HUR","TOT","PC_LF","M","1987-04",7.4,
"NLD","HUR","TOT","PC_LF","M","1987-05",7.4,
"NLD","HUR","TOT","PC_LF","M","1987-06",7.5,
"NLD","HUR","TOT","PC_LF","M","1987-07",7.5,
"NLD","HUR","TOT","PC_LF","M","1987-08",7.5,
"NLD","HUR","TOT","PC_LF","M","1987-09",7.5,
"NLD","HUR","TOT","PC_LF","M","1987-10",7.5,
"NLD","HUR","TOT","PC_LF","M","1987-11",7.5,
"NLD","HUR","TOT","PC_LF","M","1987-12",7.5,
"NLD","HUR","TOT","PC_LF","M","1988-01",7.5,
"NLD","HUR","TOT","PC_LF","M","1988-02",7.5,
"NLD","HUR","TOT","PC_LF","M","1988-03",7.5,
"NLD","HUR","TOT","PC_LF","M","1988-04",7.4,
"NLD","HUR","TOT","PC_LF","M","1988-05",7.4,
"NLD","HUR","TOT","PC_LF","M","1988-06",7.4,
"NLD","HUR","TOT","PC_LF","M","1988-07",7.4,
"NLD","HUR","TOT","PC_LF","M","1988-08",7.3,
"NLD","HUR","TOT","PC_LF","M","1988-09",7.3,
"NLD","HUR","TOT","PC_LF","M","1988-10",7.2,
"NLD","HUR","TOT","PC_LF","M","1988-11",7.2,
"NLD","HUR","TOT","PC_LF","M","1988-12",7.1,
"NLD","HUR","TOT","PC_LF","M","1989-01",7.1,
"NLD","HUR","TOT","PC_LF","M","1989-02",7,
"NLD","HUR","TOT","PC_LF","M","1989-03",6.9,
"NLD","HUR","TOT","PC_LF","M","1989-04",6.9,
"NLD","HUR","TOT","PC_LF","M","1989-05",6.8,
"NLD","HUR","TOT","PC_LF","M","1989-06",6.7,
"NLD","HUR","TOT","PC_LF","M","1989-07",6.7,
"NLD","HUR","TOT","PC_LF","M","1989-08",6.6,
"NLD","HUR","TOT","PC_LF","M","1989-09",6.5,
"NLD","HUR","TOT","PC_LF","M","1989-10",6.5,
"NLD","HUR","TOT","PC_LF","M","1989-11",6.4,
"NLD","HUR","TOT","PC_LF","M","1989-12",6.4,
"NLD","HUR","TOT","PC_LF","M","1990-01",6.3,
"NLD","HUR","TOT","PC_LF","M","1990-02",6.3,
"NLD","HUR","TOT","PC_LF","M","1990-03",6.2,
"NLD","HUR","TOT","PC_LF","M","1990-04",6.2,
"NLD","HUR","TOT","PC_LF","M","1990-05",6.1,
"NLD","HUR","TOT","PC_LF","M","1990-06",6.1,
"NLD","HUR","TOT","PC_LF","M","1990-07",6,
"NLD","HUR","TOT","PC_LF","M","1990-08",6,
"NLD","HUR","TOT","PC_LF","M","1990-09",6,
"NLD","HUR","TOT","PC_LF","M","1990-10",5.9,
"NLD","HUR","TOT","PC_LF","M","1990-11",5.9,
"NLD","HUR","TOT","PC_LF","M","1990-12",5.9,
"NLD","HUR","TOT","PC_LF","M","1991-01",5.8,
"NLD","HUR","TOT","PC_LF","M","1991-02",5.8,
"NLD","HUR","TOT","PC_LF","M","1991-03",5.8,
"NLD","HUR","TOT","PC_LF","M","1991-04",5.8,
"NLD","HUR","TOT","PC_LF","M","1991-05",5.7,
"NLD","HUR","TOT","PC_LF","M","1991-06",5.7,
"NLD","HUR","TOT","PC_LF","M","1991-07",5.7,
"NLD","HUR","TOT","PC_LF","M","1991-08",5.7,
"NLD","HUR","TOT","PC_LF","M","1991-09",5.7,
"NLD","HUR","TOT","PC_LF","M","1991-10",5.7,
"NLD","HUR","TOT","PC_LF","M","1991-11",5.6,
"NLD","HUR","TOT","PC_LF","M","1991-12",5.6,
"NLD","HUR","TOT","PC_LF","M","1992-01",5.6,
"NLD","HUR","TOT","PC_LF","M","1992-02",5.6,
