TITLE,SUMMARY,DATE
Supermarket chain says Polish workers found cocaine in banana boxes,"Supermarket chain Carrefour SA said on Friday it had notified local police after employees at one of its Warsaw stores had found suspicious parcels in a delivery of bananas, which police later confirmed to be cocaine.",21 hours ago
Supermarket groups Carrefour and Tesco to end purchasing alliance,French supermarket group Carrefour and its British peer Tesco said on Monday they would not extend a purchasing alliance heralded originally as a potential way to trim costs.,6 days ago
Carrefour launches 500 million euro share buyback,"French retailer Carrefour said it was launching a share buyback this week for a maximum amount of 500 million euros ($600.30 million), the first time in a decade it has bought back shares.",a month ago
Retailer Carrefour unveils share buyback after strong Q1 sales,"Europe's largest food retailer, Carrefour, said it would buy back up to 500 million euros ($601 million) of its shares this year, reflecting confidence in the success of its turnaround plan following a strong first quarter.",2 months ago
Retailer Carrefour unveils share buyback after strong Q1 sales,"Carrefour, Europe's largest food retailer, said it would buy back up to 500 million euros ($601.40 million) of its shares this year, reflecting confidence in the success of its turnaround plan following a strong first quarter.",2 months ago
Carrefour expands express grocery delivery partnership with Deliveroo,Europe's largest retailer Carrefour and Deliveroo said on Tuesday they were expanding to France their partnership to bring on-demand groceries in less than 30 minutes their customers' homes.,3 months ago
Carrefour fined 1.75 million euros for unfairly squeezing suppliers on price,"French retailer Carrefour has been fined 1.75 million euros ($2.1 million) for unfairly pressing suppliers for discounts during annual contract negotiations, the finance ministry said in Friday.",4 months ago
UPDATE 1-France's Carrefour does not see Casino as an acquisition target,"Carrefour, Europe's largest food retailer, does not see major acquisition opportunities in France and does not view smaller domestic peer Casino as a possible target, Carrefour Chief Executive Alexandre Bompard said on Monday.",4 months ago
UPDATE 3-Retailer Carrefour confident for future without spurned suitor,* Seeks 2.4 bln euros in cost savings on annual basis by 2023,4 months ago
Analysis: A suitable suitor? Carrefour admirers must court the Elysee Palace,"By Gwénaëlle Barzic, Dominique Vidalon, Sarah White and Pamela Barbaglia",5 months ago
"After failed Carrefour bid, Couche-Tard seeks to reassure befuddled shareholders",Canadian convenience store operator Alimentation Couche-Tard Inc has been quietly reassuring shareholders about its growth strategy after its abrupt plan to buy French retailer Carrefour SA befuddled investors and cast doubt about the stock's short-term prospects.,5 months ago
Breakingviews - Couche-Tard may be impulse buyer after French fail,"Canada’s Alimentation Couche-Tard may need to use the express lane for its spending spree. The founders of the Canadian convenience store operator, which dropped its bid for French grocer Carrefour after government opposition, have a super-voting share that expires in 11...",5 months ago
Couche-Tard CEO would love second shot at Carrefour deal,"Alimentation Couche-Tard would revive its $20 billion bid for France's Carrefour if the Canadian convenience store operator saw a change in the French government's stance on the proposed deal, its chief executive said on Monday.",5 months ago
Carrefour shares slump as proposed Couche-Tard deal unravels,French supermarket group Carrefour's shares slid by nearly 6% on Monday after a possible takeover by Canadian rival Alimentation Couche-Tard unravelled over the weekend.,5 months ago
Canadian minister assures businesses of support after failed Couche-Tard and Carrefour talks,"Canada's Industry Minister François-Philippe Champagne spoke to Alimentation Couche-Tard founder Alain Bouchard and assured him of support for Canadian businesses, after the company dropped plans to buy European retailer Carrefour SA, the minister said in a tweet on Sunday.",5 months ago
"Canada's Couche-Tard to explore partnership opportunities with Carrefour, after takeover plan fails","Canada's Alimentation Couche-Tard and European retailer Carrefour SA have decided to work on partnership opportunities after takeover talks failed, the two companies said in a joint statement on Saturday.",5 months ago
"Canada's Couche-Tard drops Carrefour takeover plan, companies say","Canada's Alimentation Couche-Tard and European retailer Carrefour SA, have decided to extend their discussions to examine opportunities for operational partnerships, after Couche-Tard dropped its bid to acquire Carrefour, the two companies said in a joint statement on Saturday...",5 months ago
Couche-Tard and Carrefour seek cooperation after takeover scrapped: BFM TV,"Canada's Alimentation Couche-Tard and French retailer Carrefour SA plan to discuss industrial and operational partnerships, BFM TV reported on Saturday, after the firms this week dropped takeover talks.",5 months ago
"Exclusive: Canada's Couche-Tard drops $20 billion Carrefour takeover plan after French government opposition, say sources","Canada's Alimentation Couche-Tard has dropped its 16.2 billion euro ($19.6 billion) bid to acquire European retailer Carrefour SA after the takeover plan ran into stiff opposition from the French government, two sources familiar with the matter told Reuters on Friday.",5 months ago
EXCLUSIVE-Canada's Couche-Tard drops $20 billion Carrefour takeover plan -sources,"Canada's Alimentation Couche-Tard has dropped its 16.2 billion euro ($19.6 billion) bid to acquire European retailer Carrefour SA after the takeover plan ran into stiff opposition from the French government, two sources familiar with the matter told Reuters on Friday.",5 months ago
