TITLE,SUMMARY,DATE
French watchdog says no new shareholder built stake in Atos,French financial markets watchdog Autorite des marches financiers (AMF) said that no new shareholder had built a significant stake in IT consulting group Atos.,10 days ago
France's Atos raises concerns with watchdog over new shareholder,"IT consulting group Atos, which has been in the spotlight over accounting problems at two U.S. units, said on Tuesday it had contacted France's financial markets watchdog after a new investor built a significant stake in the company.",18 days ago
"French IT firm Atos reports drop in revenue, to conduct U.S. accounting review","French IT consulting group Atos reported a drop in first-quarter revenue on Tuesday, putting further pressure on its share price which has been hit by an accounting issue in the United States.",2 months ago
"CORRECTED-French IT firm Atos buys further three companies, posts Q1 sales drop","French IT consulting group Atos said on Tuesday it acquired three more companies, as it continues its series of bolt-on acquisitions.",2 months ago
UPDATE 2-French IT firm Atos targets 2021 rebound but margins disappoint,"French IT consulting group Atos said on Thursday it was aiming for a sales rebound in 2021, recovering from a dip caused by the coronavirus pandemic, but its margin guidance disappointed investors, sending shares lower.",4 months ago
"European shares rise on recovery hopes, LVMH leads","European shares rose on Tuesday on hopes of a faster economic recovery, with some upbeat economic growth data and encouraging outlook on big names such as Airbus and LVMH putting a pan-regional index on course to erase last week's hefty losses.",5 months ago
"European shares rise on recovery hopes, technology shares gain","European shares rose on Tuesday as investors were hopeful of a faster economic recovery, while technology shares led the advance after French IT consulting group Atos ended talks of a potential takeover of U.S. rival DXC Technology.",5 months ago
"French IT firm Atos, U.S. rival DXC end deal talks",French IT consulting group Atos SE and U.S. rival DXC Technology Co said on Tuesday they have decided to discontinue talks about a potential acquisition.,5 months ago
"French IT firm Atos, U.S. rival DXC end deal talks",French IT consulting group Atos SE and U.S. rival DXC Technology Co said on Tuesday they have decided to discontinue talks about a potential acquisition.,5 months ago
Atos partners with OVHcloud to offer European-made cloud services,"IT consulting group Atos and OVHcloud are partnering to offer fully European-led cloud computing services, the two French groups said on Tuesday.",5 months ago
Exclusive: French IT firm Atos makes $10 billion DXC bid approach,France's Atos confirmed on Thursday it has made a bid approach for U.S. rival DXC Technology in what would be the deal-hungry IT consulting group's biggest ever acquisition.,6 months ago
EXCLUSIVE-French IT firm Atos makes $10 bln DXC bid approach -sources,"* Deal would be Atos' biggest ever acquisition (Adds share price reaction, context)",6 months ago
EXCLUSIVE-French IT firm Atos makes $10 bln DXC takeover approach -sources,"France's Atos has made a more than $10 billion takeover approach for U.S. rival DXC Technology in what would be the deal-hungry IT consulting group's biggest acquisition, two sources with knowledge of the matter said.",6 months ago
EXCLUSIVE-French IT firm Atos makes $10 bln takeover approach for DXC - sources,"French IT consulting group Atos SE has made a takeover approach to buy U.S. rival DXC Technology and values the NYSE-listed business at more than $10 billion, two sources with knowledge of the matter told Reuters.",6 months ago
UPDATE 1-Worldline offers EU concessions over $9.2 bln Ingenico deal,"French payments company Worldline has offered concessions in a bid to gain EU antitrust approval for its 7.8-billion-euro ($9.2 billion) acquisition of rival Ingenico, a European Commission filing showed on Thursday.",10 months ago
"EU sets Sept. 16 deadline for decision on $9.2 bln Worldline, Ingenico deal",EU antitrust regulators will decide by Sept. 16 whether to clear French payments company Worldline's 7.8-billion-euro ($9.23 billion) buy of rival Ingenico to create a European leader.,10 months ago
"Atos sees mid-term revenue growth, announces two new acquisitions",French IT consulting group Atos said on Wednesday it expected to grow its revenue in the mid-term by between 5% and 7%.,a year ago
BRIEF-Atos Supercomputers Support Global Coronavirus Research In Brazil,* ATOS SUPERCOMPUTERS SUPPORT GLOBAL CORONAVIRUS RESEARCH IN BRAZIL,a year ago
BRIEF-Atos Provides Vienna With A System For Digital Epidemic Management,* COVID-19: ATOS AND CITY OF VIENNA IMPLEMENT SYSTEM FOR DIGITAL EPIDEMIC MANAGEMENT,a year ago
REFILE-BRIEF-Atos Expands Partnership With Groupe PSA To Build New Integrated Sap S/4Hana Platform,* ATOS EXPANDS STRATEGIC PARTNERSHIP WITH GROUPE PSA TO BUILD NEW INTEGRATED SAP S/4HANA PLATFORM Source text for Eikon: Further company coverage: (Gdansk Newsroom),a year ago
