TITLE,SUMMARY,DATE
Vietnam's Vietjet agrees deal with Airbus on plane delivery timings,Vietnamese budget airline Vietjet Aviation JSC said it had signed an agreement with Airbus SE on Friday involving the timing of deliveries of 119 planes on order with the European manufacturer.,a day ago
Airbus shares fall 1% after lower Oct deliveries,Airbus shares slipped on Friday after the planemaker reported that October deliveries were down 10% from the previous month.,3 days ago
"'Bear of the Pyrenees', former Airbus CEO Jean Pierson dies","Jean Pierson, the ""Bear of the Pyrenees"" who propelled planemaker Airbus onto the global stage and began its transformation from a loose consortium into a European giant, has died, former colleagues said on Thursday.",3 days ago
AirAsia interested in potential Airbus A321neo freighter,"Malaysia's AirAsia Group Bhd is in talks with Airbus SE about its interest in the manufacturer developing a new freighter version of its A321neo passenger plane, the head of its logistics arm said on Wednesday.",5 days ago
AirAsia interested in potential Airbus A321neo freighter - exec,"Malaysia's AirAsia Group Bhd is in talks with Airbus SE about its interest in the manufacturer developing a new factory-built freighter version of the A321neo passenger plane, the head of its cargo arm said on Wednesday.",5 days ago
"Emirates strips its first ever A380 for furniture, memorabilia","Dubai's Emirates, which championed the Airbus A380 as the backbone of a global airline network built around the Gulf, has begun stripping one of the four-engined behemoths for the first time as the superjumbo gives way to smaller and leaner models.",6 days ago
"Kuwait's Jazeera Airways in talks with Airbus, Boeing for 30-jet order","Kuwait's Jazeera Airways is in talks to buy 30 Airbus A320neo or Boeing 737 MAX jets in a deal worth up to $2 billion, the airline's chairman said on Monday.",6 days ago
"Kuwait's Jazeera Airways in talks with Airbus, Boeing for 30-jet order","Kuwait's Jazeera Airways is in talks to buy 30 Airbus A320neo or Boeing 737 MAX jets in a deal worth up to $2 billion, the airline's chairman said on Monday.",6 days ago
Germany's MTU voices caution over Airbus output plans,Germany's MTU Aero Engines on Friday became the latest supplier to express caution over plans by Airbus for sharp increases in jet production.,10 days ago
UPDATE 1-State-owned airline Tunisair to lease four Airbus A320neo jets,"State-owned Tunisair, which has been contending with pandemic-induced financial difficulties, will boost its fleet with four leased Airbus A320neo aircraft to develop its activities, it said on Friday.",10 days ago
Engine maker Safran not yet convinced on Airbus output plan,"French engine maker Safran expressed renewed concerns on Friday over Airbus proposals to almost double jet production, as a battered aerospace industry remains split on how to share an emerging recovery supporting shares in both companies.",10 days ago
UPDATE 1-Engine maker Safran not yet convinced on Airbus output plan,"French engine maker Safran expressed renewed concerns on Friday over Airbus proposals to almost double jet production, as a battered aerospace industry remains split on how to share an emerging recovery supporting shares in both companies.",10 days ago
Airbus clings to jet delivery goal despite supply snags,"Airbus overcame new snags in its global supply chain to maintain a widely watched forecast for 600 jet deliveries this year, pushing its shares higher despite signs of labour shortages as the economy exits COVID-19 ""hibernation"".",10 days ago
"Airbus raises targets, rejigs near-term production goals","Europe's Airbus raised full-year financial targets after a narrower-than-expected dip in third-quarter profits, and stuck to a goal of delivering 600 jetliners this year after driving down costs during the pandemic.",11 days ago
Airbus fends off growing revolt over jet output plans,"Airbus was forced for the second time in as many days to defend sharp increases in production, after one its engine makers said its industrial plans did not match Airbus proposals for a near-twofold increase in the output of A320 jets by 2025.",12 days ago
GE backs 'near-term' jet output plans at Airbus and Boeing -CEO,"Jet engine maker General Electric Co is aligned with ""near-term"" plans of both Airbus and Boeing to ramp up production, its Chief Executive Larry Culp said on Tuesday.",12 days ago
REFILE-Airbus hits back at engine maker as production row lingers,"Airbus defended plans for higher jet production on Tuesday after one of its engine makers said it was not ready to support a near-twofold increase in output of A320 jets by 2025, prolonging a dispute which has spread to major leasing firms.",12 days ago
Airbus executive says output goal based on jet deals,A senior Airbus official on Monday defended the European planemaker's output goals after it clashed with leasing companies worried about overproduction of jetliners.,13 days ago
Airbus rejects pressure to curb record jet output goal,"Airbus has rebuffed calls by aircraft leasing companies to temper plans to almost double production of its best-selling A320 jet family, telling them its ambitions are justified by expectations for post-pandemic demand, industry sources said.",13 days ago
Airbus rebuffs lessor complaints about plans to lift jet output,"Airbus has rebuffed calls by aircraft leasing firms to temper plans to almost double production of its best-selling A320 jetliner family, telling them its ambitions are justified by expectations for post-COVID demand, industry sources said.",14 days ago
