TITLE,SUMMARY,DATE
Danone names Barry Callebaut's Saint-Affrique as new CEO,French food group Danone said on Monday it had picked outgoing Barry Callebaut boss Antoine de Saint-Affrique as its new chief executive to lead a turnaround.,a month ago
New Danone CEO sweetens shift to financial metrics,"Danone’s next CEO could follow a sharper financial recipe. The French yoghurt maker’s board is meeting on Monday to appoint Antoine de Saint-Affrique, the chief executive of Barry Callebaut, as its new boss, Le Figaro reported. Investors will welcome his track record.",a month ago
Danone to name Barry Callebaut's Saint-Affrique as CEO on Monday -report,"(Drops ""former"" from decription of Saint-Affrique in first paragraph)",a month ago
Danone to sell potential $2 billion stake in China Mengniu,"French food group Danone, under pressure from investment funds over its shareholder returns, on Wednesday said it is selling a potential $2 billion stake in China Mengniu Dairy Company.",a month ago
Capital Calls: Nestlé plant-based push is pea in Danone’s shoe,(The author is a Reuters Breakingviews columnist. The opinions expressed are their own.),a month ago
Danone aims to narrow down CEO search in May - source,"France's Danone, the maker of Activia yoghurt, is homing in on several candidates to replace ousted chief executive Emmanuel Faber and is aiming to narrow that down to a shortlist of two names in May, a source close to the matter said.",2 months ago
Next Danone CEO can serve up faux-milk spinoff,Danone’s next chief executive can use almond milk and coconut yoghurt to whip up value for shareholders. The maker of Activia yoghurt last year sold plant-based food and drink worth 2.2 billion euros ($2.7 billion). Spinning off a portion of it could tap into investors’...,2 months ago
French food group Danone sticks to goals after weak start to 2021,"Danone on Tuesday stuck to its goal of returning to profitable growth in the second half of 2021 after posting a 3.3% fall in first quarter sales, as COVID-19 lockdowns continued to dent its bottled water and baby food sales.",2 months ago
French food group Danone keeps goals after weak start to 2021,"Danone on Tuesday kept its goal of returning to profitable growth in the second half of 2021 after posting a 3.3% fall in first quarter sales, as COVID-19 lockdowns continued to dent its bottled water and baby food sales.",2 months ago
Group of Danone shareholders wants board to clarify strategy at AGM,A group of Danone shareholders wants each member of the board of directors to present his strategic vision for the French food group at the April 29 annual shareholders meeting.,3 months ago
Danone's new chairman says will stick to organisational changes,"Danone will pursue some of the organisational changes set in motion by former boss Emmanuel Faber, newly-appointed chairman Gilles Schnepp said in a letter to shareholders ahead of the appointment of a new chief executive.",3 months ago
"Danone's new chairman to stick to group strategy, Le Figaro reports","Food group Danone's new chairman Gilles Schnepp does not plan to change the group's strategy and will implement its ""Local First"" strategic plan, French daily Le Figaro reported on Thursday, citing an internal video message to staff.",3 months ago
"At Danone, internal discord ripened case for activist funds: sources","Abruptly ousted as head of Paris-based Danone, the yoghurt group he turned into a standard bearer for green-friendly businesses, Chief Executive Officer Emmanuel Faber's dismissal is a rare win for activist funds in France campaigning for his removal.",3 months ago
Danone board ousts boss Faber after activist pressure,"Danone said on Monday that Emmanuel Faber would step down as chairman and CEO, ejected by the group's board after the Activia yoghurt maker faced growing calls from some shareholders to replace him.",3 months ago
Factbox: French food group Danone names new leaders,"Danone said on Monday that Emmanuel Faber would step down as chairman and CEO, replaced immediately by Gilles Schnepp as non-executive chairman, while Veronique Penchienati-Bosetta and Shane Grant will serve as CEO and deputy CEO on an interim basis.",3 months ago
FACTBOX- French food group Danone names new leaders,"Danone said on Monday that Emmanuel Faber would step down as chairman and CEO, replaced immediately by Gilles Schnepp as non-executive chairman, while Veronique Penchienati-Bosetta and Shane Grant will serve as CEO and deputy CEO on an interim basis.",3 months ago
"European shares rise, Danone jumps after CEO ouster","European stocks rose on Monday on gains in French food company Danone and Swiss drugmaker Roche Holding, with optimism about a strong economic rebound calming concerns about quickening inflation.",3 months ago
Danone confirms ousting of Faber as chairman and CEO after activist pressure,"The board of French food group Danone said on Monday that Emmanuel Faber would step down as chairman and CEO, adding that Gilles Schnepp, who joined as a director late last year, had been appointed non-executive chairman with immediate effect.",3 months ago
Danone's board to meet this weekend as activists pressure Faber to quit: Le Figaro,"The board of French food company Danone will meet this weekend without its chairman and chief executive, Emmanuel Faber, who is under pressure from activist investors to leave following poor results, Le Figaro reported on Friday.",3 months ago
"Danone needs new independent chairman instead of Faber, says investor Artisan","U.S investment company Artisan Partners on Wednesday said that Danone needed to appoint a new, independent chairman, adding more pressure on Emmanuel Faber who holds that position at the French food company.",4 months ago
