TITLE,SUMMARY,DATE
Breakingviews - Capital Calls - Vinci energy deal needs work to stack up,PARISIAN CHIC. Staying fashionable costs money. So says spendthrift Vinci. Shares in the 52 billion euro French industrial group rose 3% on Thursday after it agreed to pay 4.9 billion euros in cash to expand its share of en vogue renewables by buying part of Spain’s ACS...,3 months ago
France's Vinci agrees to buy ACS's energy business for $5.8 billion,"French infrastructure group Vinci said on Thursday it has agreed to buy the energy business of Spain's ACS for about 4.9 billion euros ($5.75 billion) in cash, slightly lower than its offer price in October.",3 months ago
France's Vinci agrees to buy ACS energy business for $5.8 bln,"France's Vinci has agreed to buy the energy business of Spain's ACS for 4.9 billion euros ($5.75 billion) in cash, down slightly from its offer in October.",3 months ago
"UPDATE 2-Vinci tops French blue-chip index on profits beat, flags bumpy 2021","Vinci's shares rose more than 5% on Friday to the top of France's CAC 40 Index, after its results beat expectations and its cashflows were strong, although the infrastructure group said its 2021 earnings would not recover to 2019 levels.",5 months ago
ACS shares soar after Vinci offers $6 billion for its industrial unit,Shares of Spanish engineering and infrastructure group ACS <ACS.MC> surged 16% on Friday after French rival Vinci <SGEF.PA> made a non-binding offer to buy ACS's industrial unit Cobra for 5.2 billion euros ($6.10 billion).,9 months ago
Spain's ACS in talks to sell Cobra construction unit to Vinci: newspaper,"Spanish construction conglomerate ACS <ACS.MC> is in talks to sell industrial construction business Cobra to French rival Vinci <SGEF.PA>, financial newspaper Cinco Dias reported on Friday, citing unidentified sources.",9 months ago
"UPDATE 1-France's Vinci warns on earnings, drops interim dividend",France's Vinci on Friday warned its 2020 earnings would fall significantly after lockdowns meant a sharp drop in its airport and motorway concessions business in the first half.,a year ago
Vinci warns on earnings and drops dividend after pandemic hits H1,France's Vinci on Friday warned its 2020 earnings would fall significantly after lockdowns meant a sharp drop in its airport and motorway concessions business in the first half.,a year ago
BRIEF-French transport and construction group Vinci warns of hits caused by COVID crisis,* 2020 REVENUE AND EARNINGS VERY SIGNIFICANTLY IMPACTED BY THE HEALTH CRISIS BUT COMPANY HAS HIGH LEVEL OF LIQUIDITY Source text for Eikon: Further company coverage:,a year ago
Passenger confidence key to recovery at Vinci's airports,"How quickly more than 40 airports run by French group Vinci (SGEF.PA) can recover from the coronavirus crisis depends on whether passengers feel safe enough to travel, the head of the company's airports business Nicolas Notebaert said on Monday.",a year ago
BRIEF-VINCI and insurer Groupama start construction of new Paris HQ for oil company Total,"* Groupama Group and Total signed an off-plan lease on 14 March 2020 covering the construction of The Link, Total’s new head office in Paris La Défense.",a year ago
REFILE-BRIEF-Vinci Airports Prepared For Reopening Of Portugal's Tourism,* REG-VINCI AIRPORTS PREPARED FOR REOPENING OF PORTUGAL’S TOURISM,a year ago
Vinci sees worsening revenue drop in the months ahead,"Motorways and airports operator Vinci <SGEF.PA> said on Thursday its revenues would fall sharply in the months ahead, after sales remained stable year-on-year in the first quarter, boosted by the acquisition of a majority stake in Gatwick airport.",a year ago
"French construction, concessions firm Vinci drops 2020 targets",French construction and concessions group Vinci said on Monday it would not be able to meet its 2020 targets as the coronavirus outbreak had significant impact on its activities.,a year ago
BRIEF-Vinci Expects Decline In Revenue Due To Coronavirus,* COVID-19 PANDEMIC IS HAVING A SIGNIFICANT IMPACT ON VINCI'S ACTIVITIES,a year ago
France's Vinci confident on 2020 after 15% profit rise,Motorways and airports operator Vinci <SGEF.PA> said on Wednesday that despite uncertain geo-political conditions it was going into 2020 with confidence.,a year ago
France's AMF watchdog fines Bloomberg €5 million over Vinci hoax,France's markets watchdog AMF said on Monday it had fined U.S. news agency Bloomberg News 5 million euros ($5.5 million) for publishing a hoax press release relating to construction group Vinci <SGEF.PA> in November 2016.,2 years ago
France's AMF watchdog fines Bloomberg 5 mln euros over Vinci hoax,France's markets watchdog AMF said on Monday it had fined U.S. news agency Bloomberg News 5 million euros ($5.5 million) for publishing a hoax press release relating to construction group Vinci in November 2016.,2 years ago
"Vinci sales up but Brexit, Thomas Cook hit Gatwick traffic","French construction and concession firm Vinci <SGEF.PA> said sales in the first nine months of the year rose 11% to 34.9 billion euros thanks to a solid performance from its airports and motorway concessions, and the firm confirmed its forecasts for higher revenues and profits...",2 years ago
RPT-Airports and road tolls boost Vinci's quarterly sales,"French construction company Vinci said sales in the first nine months of the year rose 11% to 34.9 billion euros thanks to a solid performance from its airports and motorway concessions, and the firm confirmed its forecasts for higher full-year net income and revenues.",2 years ago
