TITLE,SUMMARY,DATE
BRIEF-Abivax Treats First Patient In Phase 2b/3 ABX464 COVID-19 Clinical Trial,* ABIVAX TREATS FIRST PATIENT IN PHASE 2B/3 ABX464 COVID-19 CLINICAL TRIAL,a year ago
BRIEF-Abivax: Brazilian Health Regulatory Agency Approves Phase 2b/3 Study MiR-AGE of ABX464 In COVID-19 Patients,* BRAZILIAN HEALTH REGULATORY AGENCY APPROVES PHASE 2B/3 STUDY MIR-AGEOF ABX464 IN COVID-19 PATIENTS,a year ago
BRIEF-Abivax Obtains 5 Million Euros State Guaranteed Loan,* ABIVAX OBTAINS €5 MILLION NON-DILUTIVE FINANCING FROM SOCIÉTÉ GÉNÉRALE IN FORM OF STATE GUARANTEED LOAN,a year ago
"EUROPE RESEARCH ROUNDUP- Abivax, Floridienne, TGK-1","Securities analysts revised their ratings and price targets on several European companies, including Abivax, Floridienne and TGK-1 on Monday. HIGHLIGHTS * Abivax SA : Portzamparc raises PT to EUR 24.7 from EUR 19.2; rating buy * BNP Paribas : Independent Research cuts PT...",2 years ago
German regulators approve trial of French group Abivax's coronavirus product,"French biotech group Abivax <ABVX.PA> said on Monday German regulators had approved a trial to test its 'ABX464' product to help COVID-19 patients, following earlier French regulatory approval.",2 years ago
"BRIEF-Abivax Postpones AGM To June 19, 2020","* POSTPONES ITS ANNUAL GENERAL MEETING TO JUNE 19, 2020 Source text for Eikon: Further company coverage: (Gdansk Newsroom)",2 years ago
BRIEF-Abivax Gets EUR 36 Mln Funding For Its COVID-19 Program,* ANNOUNCED ON FRIDAY BPIFRANCE APPROVED EUR 36 MILLION NON-DILUTIVE FUNDING FOR ITS PHASE 2B/3 TRIAL OF ABX464 IN HIGH-RISK PATIENTS WITH COVID-19,2 years ago
BRIEF-Abivax FY Operating Loss Widens To 33.3 Million Euros,* 2020 OUTLOOK: TREASURY FUNDING OPERATIONAL ACTIVITIES UNTIL THE END OF SECOND QUARTER 2020,2 years ago
BRIEF-Abivax: First Patient In ABX196 Trial For Hepatocellular Carcinoma Treatment,* ABIVAX INCLUDES FIRST PATIENT IN U.S. PHASE 1/2 CLINICAL TRIAL OF ABX196 TO TREAT HEPATOCELLULAR CARCINOMA,2 years ago
BRIEF-Abivax Completes EUR 12 Million Capital Increase,* COMPLETED ON THURSDAY A €12 MILLION CAPITAL RAISE ENTIRELY SUBSCRIBED BY SOFINNOVA PARTNERS AT MARKET PRICE,3 years ago
