TITLE,SUMMARY,DATE
Ferrari flaunts its latest models on the catwalk,Ferrari is racing through the gears to bring its Prancing Horse brand to the catwalk and fine dining in an attempt to woo wealthy customers beyond its faithful fans.,a day ago
Ferrari turns to tech industry for its electric era leader,"Ferrari has turned to technology industry veteran Benedetto Vigna to drive the luxury sports car maker known for its roaring, high-octane engines into a new era of silent, electric powertrains.",3 days ago
Ferrari picks new driver for tech era,(The author is a Reuters Breakingviews columnist. The opinions expressed are their own.),4 days ago
Factbox-Who is the new Ferrari CEO?,"Italian luxury sports car maker Ferrari on Wednesday named as its new chief executive Benedetto Vigna, a physics graduate who has spent the last 26 years at chip maker STMicroelectronics (ST).",4 days ago
EU says its ready to invest 'significant' funds in chip sector,"The EU is ready to commit ""significant"" funds to expand European semiconductor manufacturing and support its computer chip supply chain, the Commissioner for internal markets, Thierry Breton, said on Thursday.",23 days ago
UPDATE 1-EU says its ready to invest 'significant' funds in chip sector,"The EU is ready to commit ""significant"" funds to expand European semiconductor manufacturing and support its computer chip supply chain, the Commissioner for internal markets, Thierry Breton, said on Thursday.",24 days ago
"EU chip M&A is politically sound, financially iffy",STMicroelectronics Chief Executive Jean-Marc Chery has two good reasons to make an offer for Nordic Semiconductor and an even better one to hold back. The risk for shareholders in his $32 billion chip designer-manufacturer is that political and technological hype override...,24 days ago
Nordic Semiconductor has 'no knowledge' of any STMicro interest,"Nordic Semiconductor's chief financial officer said the Oslo-listed firm had ""no knowledge"" of any takeover interest from Franco-Italian chipmaker STMicroelectronics after a report on Thursday in Italian newspaper MF.",24 days ago
"Nordic Semiconductor has 'no knowledge' of any STMicro interest, CFO says","Nordic Semiconductor has ""no knowledge"" of any interest from Franco-Italian chipmaker STMicroelectronics in buying the Oslo-listed firm, Chief Financial Officer Paal Elstad told Reuters.",24 days ago
"Nordic Semiconductor has 'no knowledge' of any STMicro interest, CFO says","Nordic Semiconductor has ""no knowledge"" of any interest from Franco-Italian chipmaker STMicroelectronics in buying the Oslo-listed firm, Chief Financial Officer Paal Elstad told Reuters.",24 days ago
France' STMicro sees no reason to take part in EU chip alliance,"Franco-Italian chipmaker STMicroelectronics sees no reason to join a potential European Union semiconductors alliance, its chief executive said on Tuesday, as the European Commission is seeking to boost Europe's independence in microchips.",a month ago
EU explores chipmaker alliance as alternative to foreign-funded megafab - sources,"The European Union is considering creating a semiconductor alliance including STMicroelectronics, NXP, Infineon and ASML to cut dependence on foreign chipmakers amid a global supply chain crunch, four EU officials said.",a month ago
UPDATE 3-STMicro's shares bounce back on upbeat Apple-related CEO comments,"* Stock top CAC 40 performer (Recasts story, adds share reaction)",a month ago
STMicro CEO says global chip plants likely saturated until end of 2021,"The semiconductor industry is unlikely to meet the very high worldwide demand for chips until the end of the year, STMicroelectronics' boss Jean-Marc Chery said on Thursday.",a month ago
STMicro posts better-than-expected first-quarter results,"Franco-Italian chipmaker STMicroelectronics posted better-than-expected revenue and profits for the first quarter of 2020, as strong demand from the automotive and industrial sectors underpinned sales.",a month ago
"Seeking ""driving seat"" for EU, Breton to meet chipmaker execs","European industry chief Thierry Breton will hold discussions with the chief executive of chipmaker Intel and a top executive of Taiwanese competitor TMSC on April 30, as the EU seeks to shield itself from shocks in the global supply chain.",2 months ago
Qualcomm struggles to meet chip demand as shortage spreads to phones: sources,"Qualcomm Inc is struggling to keep up with demand for its processor chips used in smartphones and gadgets, as a chip shortage that first hit the auto industry spreads across the electronics business, industry sources told Reuters.",4 months ago
RPT-FOCUS-Qualcomm struggles to meet chip demand as shortage spreads to phones- sources,"Qualcomm Inc is struggling to keep up with demand for its processor chips used in smartphones and gadgets, as a chip shortage that first hit the auto industry spreads across the electronics business, industry sources told Reuters.",4 months ago
Analysis: Carmakers wake up to new pecking order as chip crunch intensifies,"The semiconductor crunch that has battered the auto sector leaves carmakers with a stark choice: pay up, stock up or risk getting stuck on the sidelines as chipmakers focus on more lucrative business elsewhere.",4 months ago
Renesas boosts power and connectivity prowess with $6 billion Dialog deal,"Renesas Electronics Corp has agreed to buy Dialog Semiconductor for 4.9 billion euros ($5.9 billion) in cash, boosting its position in low-power technology and connectivity across smart devices, cars and industry.",5 months ago
