TITLE,SUMMARY,DATE
BRIEF-Eiffage: Eiffage Energie Systemes Resumes Work On Rassuen-Roquerousse Site,* EIFFAGE ÉNERGIE SYSTÈMES’ TEAMS RESUME WORK ON THE RASSUEN-ROQUEROUSSE PROJECT Source text for Eikon: Further company coverage: (Gdansk Newsroom),a year ago
Eiffage construction revenue tumbles as lockdowns hit activity,French construction group Eiffage <FOUG.PA> on Tuesday said first-quarter construction revenue slumped 13.0% due to lockdown measures to prevent the spread of the coronavirus pandemic.,a year ago
BRIEF-Eiffage Sees Sharp Deterioration In Activity In Q2,* Q1 TOTAL GROUP SALES (EXCLUDING IFRIC 12) EUR 3.75 BILLION VERSUS EUR 3.92 BILLION YEAR AGO,a year ago
BRIEF-Eiffage Withdraws Dividend Proposal Amid COVID-19 Crisis,* ANNOUNCED ON TUESDAY THE WITHDRAWAL OF ITS DIVIDEND PROPOSAL OF EUR 2.80 PER SHARE,a year ago
BRIEF-Eiffage Sees Decline In 2020 Group Results Due To Coronavirus,"* ON CORONAVIRUS: MANY PRODUCTION ACTIVITIES HAD TO BE SUSPENDED AND BARRIER MEASURES WERE STRENGTHENED, IN CONJUNCTION WITH CONTRACTORS AND PUBLIC AUTHORITIES",a year ago
New Lille airport operator to be chosen this summer - Eiffage,"A new operator for the Lille airport in northern France will probably be chosen this summer, according to the CEO of French construction group Eiffage, who is bidding for the concession.",2 years ago
"Abertis could exit French A65 motorway stake, Eiffage eyes stake: source","Spain's Abertis is looking to sell minority stakes in some of its motorway units, including the 35 percent held by its wholly-owned French unit Sanef in Autoroute de Gascogne (A65), a source close to the matter told Reuters.",3 years ago
Eiffage in exclusive talks to buy a 49.99 percent stake in Toulouse airport,"French construction group Eiffage on Tuesday said it had started exclusive talks with Casil Europe, a Chinese investment vehicle, to acquire a 49.99 stake in Toulouse-Blagnac airport in the south of France.",3 years ago
"UPDATE 1-Eiffage Q3 sales up 13.2 pct, maintains full-year targets","* Contracting order book at 13.9 bln euros at end-Sept, up 16 pct",3 years ago
"Eiffage Q3 sales up 13.2 pct, maintains full-year targets","French construction group Eiffage maintained its 2018 goals of a further increase in revenue and profits at its contracting and concessions businesses, after revenues grew 13.2 percent in the third quarter. France's third-largest builder behind Vinci and Bouygues achieved...",3 years ago
BRIEF-Eiffage: Priora to build Maison du Chocolat for Lindt & Spruengli in Switzerland,* SAID ON FRIDAY EIFFAGE CONSTRUCTION'S SUBSIDIARY PRIORA CHOSEN TO BUILD MAISON DU CHOCOLAT FOR LINDT & SPRUENGLI IN KILCHBERG IN SWITZERLAND,3 years ago
"UPDATE 1-France's Eiffage beats forecasts with half-year profit, upbeat on 2018","French construction and concessions company Eiffage, reported on Wednesday half-year profits that beat analyst forecasts, helped by contracts for the Grand Paris Express and a rise in revenues from its motorway business.",3 years ago
Eiffage beats expectations as half-year profits surge,"French construction and concessions company Eiffage, on Wednesday reported half-year profits ahead of analysts' expectations, as results were boosted by the Grand Paris Express contracts and motorway traffic.",3 years ago
