TITLE,SUMMARY,DATE
"Flying taxis could poach passengers from planes, Avolon says",Airbus and Boeing watch out - one of the world's largest aircraft owners says passenger planes could see their wings clipped by the rapid spread of flying taxi startups.,a day ago
Airbus tells EU hydrogen won't be widely used in planes before 2050,"Most airliners will rely on traditional jet engines until at least 2050, Airbus told European Union officials in a briefing released on Thursday on its research into creating zero-emissions hydrogen fuelled planes.",3 days ago
"Airbus, Air France want EU green funds used for jet incentives - documents","Airbus and Air France-KLM have urged policymakers to use EU-backed green stimulus funds to support aircraft sales, according to documents released on Thursday by InfluenceMap, an investor-led climate lobbying watchdog.",3 days ago
Airbus tells EU hydrogen won't be widely used in planes before 2050,"Most airliners will rely on traditional jet engines until at least 2050, with the introduction of zero-emissions hydrogen limited to regional and short-range planes, Airbus told European Union officials in a briefing released on Thursday.",3 days ago
Qatar Airways halts A350 deliveries after jet surface problem,Qatar Airways said on Tuesday the surface below the paint on some of its Airbus A350s was deteriorating faster than expected and insisted it would not take more deliveries of the carbon-composite widebody jet until the problem was resolved.,3 days ago
Qatar Airways says halts A350 deliveries after jet surface problem,Qatar Airways told Reuters on Tuesday the surface below the paint on some of its Airbus A350s was degrading at an accelerated rate and insisted it would not take more deliveries of the widebody jet until the problem was resolved.,5 days ago
"Airbus delivered 50 jets in May, Lufthansa rejigs A350 orders","Airbus delivered 50 airplanes in May, bringing its total so far this year to 220 jets, up 38% from the same period last year, the European planemaker said on Monday.",5 days ago
"Airbus delivered 50 jets in May, Lufthansa rejigs A350 orders","Airbus delivered 50 airplanes in May, bringing its total so far this year to 220 jets, up 38% from the same period last year, the European planemaker said on Monday.",5 days ago
'People want to fly again': Airbus CEO expects business travel to recover -NZZ,"Airbus Chief Executive Guillaume Faury expects business air travel eventually to return to close to pre-pandemic levels and airlines are devoting the same space to business class seats as before, he said in an interview published on Sunday.",7 days ago
Qatar Airways says Airbus spat risks 'industrial repercussions',"Airbus faces ""industrial repercussions"" if it fails to resolve a dispute that has driven a wedge between the European planemaker and major customer Qatar Airways, the airline's chief executive told Reuters on Thursday.",9 days ago
Airbus sprints past Boeing in two-horse race,Boeing’s crown as the world’s biggest plane-maker looks increasingly lopsided. Punchy new production targets from Airbus and Boeing’s lingering woes over the ill-fated 737 MAX point to the European manufacturer turning in the higher-flying performance. Assuming Chief Executive...,9 days ago
Vietnam Airlines to auction 11 Airbus planes to support carrier,"Vietnam Airlines plans to sell 11 Airbus A321 aircraft through an auction, as the Southeast Asian country's flag carrier struggles with the economic fallout of the coronavirus pandemic.",10 days ago
Dispute over A350 paint job threatens Airbus deliveries to Qatar -sources,"Qatar Airways has clashed with European planemaker Airbus over the painting of an A350 jetliner in a heated dispute that threatens to delay a resumption of European deliveries to the Gulf carrier, industry sources said.",12 days ago
IATA chief pours cold water on Airbus output increase,"The airline industry's most senior representative on Friday cast doubt on plans by Europe's Airbus for sharp increases in jetliner production, saying they appeared overly optimistic.",15 days ago
IATA chief pours cold water on Airbus jet output increase,"The most senior representative of global airlines on Friday cast doubt on plans by Europe's Airbus for sharp increases in jetliner production, saying they appeared overly optimistic.",16 days ago
Airbus CEO seeks to calm supplier nerves over output hike,"The head of Europe's Airbus urged suppliers to prepare industrially and financially for steep increases in jet output floated earlier on Thursday, and said the industry was returning towards pre-crisis trends for its most popular airplanes.",16 days ago
UPDATE 1-Airbus CEO seeks to calm supplier nerves over output hike,"The head of Europe's Airbus urged suppliers to prepare industrially and financially for steep increases in jet output floated earlier on Thursday, and said the industry was returning towards pre-crisis trends for its most popular airplanes.",16 days ago
Airbus CEO tells suppliers liquidity exists for output hike,"The head of Europe's Airbus urged suppliers to prepare industrially and financially for steep increases in jet output floated earlier on Thursday, and said the industry was returning towards pre-crisis trends for its most-sold model.",16 days ago
Airbus hikes jet output targets in bet on aviation recovery,"Airbus ramped up its jet production targets on Thursday, backing signs of global recovery and strengthening its hand ahead of talks with suppliers about how to share investments needed to lift aviation out of its pandemic doldrums.",16 days ago
Airbus sets higher jet output targets as recovery looms,Europe's Airbus set out sweeping goals on Thursday to expand production of jetliners as the aviation industry recovers from the coronavirus crisis.,17 days ago
