TITLE,SUMMARY,DATE
"BRIEF-SIX: supports Worldline's offer to buy Ingenico, will remain committed to Worldline",* SIX INTENDS TO COMMIT TO A NEW LOCK-UP EFFECTIVE UPON CLOSING OF TRANSACTION (EXPECTED IN Q3 2020) UNTIL END H1 2021 AS EVIDENCE OF ITS FULL SUPPORT TO CONTEMPLATED STRATEGIC TRANSACTION WITH INGENICO,a year ago
Worldline agrees to buy Ingenico and create new European payments leader,"Payments company Worldline said it had agreed to buy French peer Ingenico, in a deal which the companies said would create the fourth-biggest payments company in the world and a new European champion in the sector.",a year ago
France's Atos to sell part of minority stake in payments company Worldline,French technology company Atos <ATOS.PA> said it would sell part of its minority stake in payments group Worldline <WLN.PA> with the disposal of around 1.2 billion euros ($1.33 billion) worth of shares.,2 years ago
French group Atos to sell part of minority stake in payments company Worldline,French technology company Atos said it would sell down part of its minority stake in payments group Worldline with the disposal of around 1.2 billion euros ($1.33 billion) worth of Worldline shares.,2 years ago
Worldline debt issue takes negative yields to new frontiers,"French payments company Worldline broke new territory this week by issuing some of the most negative-yielding debt on record in Europe, showing the levels of market distortion caused by central bank stimulus.",2 years ago
Shares in European payments companies rise on Worldpay takeover,"Shares in European payments technology companies such as Worldline, Ingenico and Wirecard all rose on Monday, buoyed by Fidelity National Information Services's $35 billion takeover of Worldpay.",3 years ago
Shares in European payments companies rise on Worldpay takeover,"Shares in European payments technology companies such as Worldline, Ingenico and Wirecard all rose on Monday, buoyed by Fidelity National Information Services's $35 billion takeover of Worldpay.",3 years ago
Atos to pay investors with 23.4 percent stake in subsidiary Worldline,"French IT services company Atos SE plans to give investors a special payout in the form of 23.4 percent of shares in its listed payments subsidiary Worldline SA, it said on Wednesday.",3 years ago
Atos to distribute 23.4 pct stake in Worldline to its shareholders,French IT services company Atos SE said on Wednesday it plans to distribute 23.4 percent stake in subsidiary Worldline SA to shareholders of the parent company.,3 years ago
BRIEF-Ile-De-France Mobilites Chooses Worldline And Conduent Consortium To Build Central System Of “Smart Navigo”,* ANNOUNCED TODAY THAT ILE-DE-FRANCE MOBILITES CHOSE THE WORLDLINE AND CONDUENT CONSORTIUM TO BUILD THE CENTRAL SYSTEM OF THE “SMART NAVIGO” (ILE-DE-FRANCE TRANSPORT PASS),3 years ago
