TITLE,SUMMARY,DATE
Sodexo's cautious guidance take shine off profitability beat,"French catering and food services group Sodexo reported on Thursday a large profit margin beat but cautious second-half forecasts, flagging short-term volatility in view of a resurgence in coronavirus infections.",3 months ago
Sodexo sees second-half revenue growth despite volatile environment,Sodexo SA said on Thursday it expects its second-half revenue to expand after the French catering and food services group reported a large beat on its first-half profit margin.,3 months ago
"Catering group Sodexo in talks on job cuts, sees further sales hit","French catering and food services group Sodexo <EXHO.PA> said on Thursday it was in talks with employee representatives over its planned 2,083 job cuts, as it forecast a further revenue slump in a sector that was recovering but still hurt by the coronavirus crisis.",8 months ago
Sodexo warns of deeper fall in sales as coronavirus persists,"Sodexo <EXHO.PA> warned on Tuesday that its fourth-quarter and half-year sales will fall more sharply than previously expected as the coronavirus pandemic remains strong in North America, Latin America and India.",a year ago
BRIEF-Sodexo Expects About 27% Decline In Q4 Revenue,"* Q3 REVENUE DOWN ORGANICALLY AT 29.9%, BETTER THAN EARLY-APRIL HYPOTHESIS OF -33%",a year ago
Sodexo sees 3 bln euro shortfall in second-half as coronavirus remains strong,"French catering and food services group Sodexo on Tuesday said they expected fourth-quarter and half-year sales to fall harder than previously expected as the coronavirus pandemic stays strong in North America, Latin America and India.",a year ago
BRIEF-Sodexo Partners With Bureau Veritas To Design Hygiene Verification Label,* PARTNERS WITH BUREAU VERITAS TO INTRODUCE A HYGIENE VERIFICATION LABEL DESIGNED TO SUPPORT BUSINESS REOPENING,a year ago
"Sodexo says second-half sales may plunge 26% on coronavirus, income to take big hit","French catering and food services group Sodexo <EXHO.PA> said on Thursday that second-half revenue could tumble as much as 26% due to government measures to contain the coronavirus, which will likely batter underlying operating income.",a year ago
BRIEF-Sodexo H1 Underlying Net Profit Up At 424 Million Euros,* COVID-19: WE KNOW THAT THIS SITUATION WILL HAVE SIGNIFICANT IMPACT ON OUR RESULTS FOR THE YEAR - CEO,a year ago
REFILE-Catering group Sodexo sees up to 2.8 bln euro H2 sales hit as virus bites,"French catering and food services group Sodexo on Thursday said it estimated a 25% revenue hit in the second half of its 2020 financial year, compared to the previous year, with its clients compelled to shut or scale down activities worldwide due to the coronavirus outbreak.",a year ago
Top managers at French group Sodexo agree to pay cuts,"Top managers at French food services and catering company Sodexo <EXHO.PA> have agreed to pay cuts, which it said would help fund a 30-million-euro ($33-million) programme to aid staff facing lay-offs as a result of the coronavirus crisis.",a year ago
UPDATE 1-Coronavirus could impact Sodexo's annual revenue by $2.2 bln,"* Warns of possible 2 bln euros hit to revenues (Adds details, background)",a year ago
French group Sodexo: coronavirus could impact annual revenues by 2 bln euros,"French catering and food services group Sodexo said on Wednesday that the the global coronavirus crisis could impact its annual sales by 2 billion euros ($2.2 billion), even though its first-half performance was currently in line with forecasts.",a year ago
BRIEF-Sodexo Announces Extended Paid Sick Leave For All Employees In The U.S. Impacted By COVID-19,* SODEXO ANNOUNCES EXTENDED PAID SICK LEAVE FOR ALL EMPLOYEES IN THE US IMPACTED BY COVID-19,a year ago
"UPDATE 1-Sodexo expects H2 hit from French strikes, Hong Kong unrest","Sodexo said it expects French strikes and unrest in Chile and Hong Kong to hit its second quarter results, knocking its shares 2% lower on Thursday.",2 years ago
Sodexo's first-quarter revenue gets a boost from rugby World Cup,"French food services group Sodexo reported on Thursday that its first-quarter revenue grew 7.1% to 6.08 billion euros ($6.76 billion), benefiting from its successful partnership for rugby World Cup. ""Revenue growth in the first quarter remains solid with a very successful...",2 years ago
UPDATE 1-Sodexo shares slump as it warns of slower sales growth,"* Sodexo profit margins sharply lag those of Compass (Recasts with comments from CEO call, shares, analyst)",2 years ago
France's Sodexo warns of slower Q4 growth after strong Q3,French food services group Sodexo said on Monday that sales growth accelerated in the third quarter but it warned that some contract losses in North America would weigh on fourth-quarter growth.,2 years ago
UPDATE 2-Sodexo's shares shine as sales growth at French group accelerates,"* Q2 revenue growth accelerates in North America (Adds share reaction, CEO comments)",3 years ago
French group Sodexo keeps financial goals as growth accelerates in Q2,"French food services group Sodexo on Thursday reported a stronger-than-expected rise in first-half revenues as growth accelerated in all its businesses in the second quarter, and the company also stuck to its financial goals for the year.",3 years ago
