TITLE,SUMMARY,DATE
"UPDATE 2-Fuelled by China, auto supplier Faurecia sees robust Q2 growth","Faurecia forecast robust current-quarter sales growth on Monday, after surging sales in China helped the French car parts maker beat market expectations in the first three months of the year.",2 months ago
French car parts group Faurecia's Q1 sales beat market forecasts,"French car parts maker Faurecia's first-quarter sales beat market expectations on Monday, helped by particularly strong growth in China.",2 months ago
Stellantis to distribute its stake in Faurecia to shareholders,Stellantis on Thursday announced distribution of the stake it still holds in auto parts maker Faurecia to its shareholders.,4 months ago
Peugeot maker PSA whittles down Faurecia stake as part of Fiat deal,"Peugeot maker PSA Group <PEUP.PA> on Thursday said it had raised 308 million euros ($364 million) from selling about 7% of car parts firm Faurecia <EPED.PA> to investors, with proceeds due to be paid out to shareholders after it merges with Fiat Chrysler.",8 months ago
Fiat Chrysler shares boosted by PSA merger deal revision,"Shares in Fiat Chrysler (FCA) rose sharply in Milan on Tuesday after the car maker and French partner PSA revised the terms of their merger deal, with FCA's shareholders getting a smaller cash payout but a stake in another business.",9 months ago
"FCA, PSA revise merger terms due to COVID-19 - source","Carmakers PSA and Fiat Chrysler (FCA) have revised the terms of their planned merger, a source said on Monday, adding PSA would hold onto parts maker Faurecia and FCA would cut the cash portion of a 5.5 billion euro special dividend.",9 months ago
"UPDATE 1-Car parts maker Faurecia targets H2 profit, cash generation",French car parts group Faurecia said on Monday it expects to return to profit and cash generation in the second half of the year helped by cost controls after reporting a first-half operating loss due to the COVID-19 crisis.,a year ago
"Car parts group Faurecia targets H2 profit, cash generation bounce","French car parts group Faurecia said on Monday it expects to return to profit and cash generation in the second half of the year on the back of cost controls, after reporting an operating loss in the first half due to the COVID-19 crisis.",a year ago
"UPDATE 1-Faurecia expects sharp drop in Q2 sales, with April the low point","Faurecia expects a 65% to 70% fall in second-quarter sales in Europe and North America due to the coronavirus crisis, Chief Financial Officer Michel Favre told the French car parts maker's annual shareholders meeting on Friday.",a year ago
Faurecia sees sharp drop in Q2 sales in Europe and North America-CFO,"French car parts maker Faurecia expects its sales to fall 65% to 70% in the second quarter in Europe and North America, due to the coronavirus crisis, Chief Financial Officer Michel Favre told its annual shareholders meeting on Friday.",a year ago
Car parts maker Faurecia expects full China output in May as sales slide,"Faurecia's <EPED.PA> first quarter sales fell by 13.5% due to the coronavirus crisis, the French car parts maker said on Monday, adding that it hoped for a full return to full capacity at its Chinese factories by May.",a year ago
French car parts maker Faurecia posts Q1 sales fall,French car parts company Faurecia reported a 13.5% drop in first-quarter sales on Monday citing the impact of the coronanavirus crisis.,a year ago
BRIEF-Faurecia Q1 Sales Down At EUR 3.74 Billion,* IS NOT CURRENTLY IN POSITION TO PRESENT NEW FINANCIAL OBJECTIVES FOR 2020 AND WILL DO SO WHEN SITUATION IS STABILIZED AND OFFERS MORE VISIBILITY TO GROUP,a year ago
BRIEF-Faurecia Strengthens Liquidity By 800 Million Euros To Face Covid-19 Crisis,* FAURECIA STRENGTHENS ITS LIQUIDITY BY 800 MILLION EUROS TO FACE ANY POTENTIAL SCENARIO RELATED TO THE COVID-19 CRISIS,a year ago
French car parts group Faurecia drops its financial guidance,"French car parts company Faurecia abandoned on Friday its financial guidance, due to the hit to its business caused by the coronavirus crisis.",a year ago
BRIEF-Faurecia Suspends FY 2020 Financial Objectives Due To Coronavirus,* FULL-YEAR 2020 FINANCIAL OBJECTIVES THAT FAURECIA ANNOUNCED ON FEBRUARY 17 ARE NO LONGER RELEVANT,a year ago
BRIEF-France's Faurecia to shutdown temporarily production sites in Europe,* SAYS WILL TEMPORARILY SHUT DOWN MOST OF ITS PRODUCTION SITES IN EUROPE IN THE NEXT FEW DAYS Further company coverage: (Paris Newsroom),a year ago
Car parts group Faurecia hopes to re-open 7 sites in China this Friday,"French car parts company Faurecia hopes to re-open seven sites in China this Friday, Chief Executive Patrick Koller told reporters.",a year ago
"Car parts group Faurecia 2019 profits rise, sees challenging market in 2020","French car parts group Faurecia <EPED.PA> reported a rise in annual profits and sales, and added it was targeting further growth for 2020 even though market conditions would be challenging this year.",a year ago
"FCA to pay 5.5 billion euro dividend, PSA to spin off Faurecia stake in proposed tie-up plan-sources","Fiat Chrysler <FCHA.MI> will pay its shareholders a 5.5 billion euro ($6.1 billion) special dividend under a proposed tie-up scheme with French rival Peugeot <PEUP.PA>, two sources close to the matter said on Wednesday.",2 years ago
