TITLE,SUMMARY,DATE
Dassault Systemes raises 2021 earnings forecast,"French software company Dassault Systemes on Wednesday forecast up to 23% earnings growth for the second quarter of 2021 and raised its full-year forecast, on the back of strong momentum in its clinical data services and a return to spending in the automotive industry.",2 months ago
"How do you cut COVID risk in one Paris concert hall? Pump in less air, says study","A scientific study into how COVID-19 could spread through the audience at a Paris concert hall has delivered a surprise: for that particular venue at least, the less ventilation there is, the better.",5 months ago
France's Dassault Systemes sees stronger 2021 revenues,"French software company Dassault Systemes forecast on Thursday a higher revenue and core profit margin for 2021, as the firm benefited from a strong performance in its clinical trials business Medidata.",5 months ago
French tech and software group Dassault Systemes forecasts more growth,"French technology and software company Dassault Systemes issued a new financial outlook on Tuesday, forecasting solid growth in its cash flow over the next few years.",7 months ago
"BRIEF-Orange, Dassault Systemes, CapGemini among top firms involved in French StopCovid app project",* STOPCOVID PROJECT-TEAM AND THE ECOSYSTEM OF CONTRIBUTORS ARE WORKING TOGETHER TO DEVELOP A MOBILE CONTACT TRACING APP FOR FRANCE.,a year ago
BRIEF-Dassault Systemes Preliminary Q1 Total Revenue Growth 14% To 17%,* DASSAULT SYSTÈMES PROVIDES PRELIMINARY FIRST QUARTER 2020 NON-IFRS TOTAL REVENUE GROWTH OUTLOOK,a year ago
"France recruits Dassault Systemes, OVH for alternative to U.S. cloud firms","France has enlisted tech companies Dassault Systemes and OVH to come up with plans to break the dominance of U.S. companies in cloud computing, its finance minister said on Thursday.",2 years ago
Deals of the day-Mergers and acquisitions,"The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Wednesday:",2 years ago
Dassault Systemes targets life sciences with $5.8 billion Medidata deal,"France's Dassault Systemes moved to build up its life sciences presence with a $5.8 billion cash deal to buy Medidata Solutions, a U.S. firm focused on clinical trials.",3 years ago
Dassault Systemes to buy Medidata Solutions in $5.8 bln deal,"French technology company Dassault Systemes said it had agreed to buy Medidata Solutions, a U.S. software company dealing in the sphere of clinical trials, in a deal worth $5.8 billion on an enterprise value basis.",3 years ago
France's Dassault nears deal to buy healthcare software maker Medidata: CNBC,"French technology company Dassault Systemes SE is nearing a deal to acquire U.S.-based software firm for clinical trials Medidata Solutions Inc to boost its life sciences unit, CNBC reported on Tuesday, citing people familiar with the matter.",3 years ago
France's Dassault nears deal to buy health software maker Medidata - CNBC,"French technology company Dassault Systemes SE is nearing a deal to acquire U.S.-based software firm clinical trials Medidata Solutions Inc, CNBC reported on Tuesday, citing people familiar with the matter.",3 years ago
France's Dassault Systemes' shares jump as flagship platform drives growth,"French software company Dassault Systemes said on Wednesday fourth-quarter revenue topped its guidance on a strong performance by its flagship software platform, sending its shares up over 7 percent.",3 years ago
France's Dassault Systemes quarterly revenue tops estimate,"French software company Dassault Systemes said on Wednesday fourth-quarter revenue topped its guidance, driven by a strong performance by the 3DEXPERIENCE platform.",3 years ago
"Dassault Systemes raises guidance, services revenue disappoints",Software maker Dassault Systemes <DAST.PA> raised its full-year earnings targets on Wednesday after posting an 8 percent rise in second-quarter revenue though its shares fell as service sales lagged.,3 years ago
France's Dassault Systemes raises guidance as software sales grow,"France's Dassault Systemes said on Wednesday it was raising its full year earnings per share (EPS) guidance, as the number of companies adopting its 3DExperience software increased.",3 years ago
