TITLE,SUMMARY,DATE
Analysis: Turkey steps into abyss with latest central bank boss ousting,"Turkey may have lost the faith of investors long weary of a cycle of unorthodox policies, analysts said, after President Tayyip Erdogan's shock sacking of its central bank chief.",3 months ago
SocGen predicts lira at 9.70 by end-June as 'Turkey beyond the point of no return',"Societe Generale said the dismissal of Turkey's central bank governor Naci Agbal had left the country ""beyond the point of no return"" and predicted the lira to weaken to 9.70 against the U.S. Dollar by end of the second quarter.",3 months ago
Societe Generale says expects Turkey interest rate cut in third quarter,"Societe Generale said on Wednesday it expected no change in the Turkish Central Bank's policy rates in the first half of this year, with a 100 basis point cut seen in the third quarter and an additional 100 point cut in the fourth quarter.",4 months ago
UPDATE 4-Pandemic sends French bank SocGen into the red,"* Shares up 3.3% (Recasts, adds management comments, updates shares)",5 months ago
France's SocGen CEO sees rebound in earnings in 2021,"Societe Generale sees a rebound in financial earnings in 2021, Chief Executive Frederic Oudea told reporters on Wednesday.",5 months ago
RPT-UPDATE 1-Amundi CEO steps down from Europe's biggest fund manager,"Amundi Chief Executive Yves Perrier is stepping down after more than a decade running Europe's largest fund manager and will be succeeded by his deputy Valérie Baudson, the group said on Friday.",5 months ago
France's SocGen lags rivals in debt trading,"France's Societe Generale posted a drop in equity and fixed-income trading revenues in the fourth quarter, the bank reported on Wednesday, out of step with many rivals who profited from volatility during the COVID-19 pandemic.",5 months ago
"Foreigners net sellers of Asian equities in 2020, despite fourth-quarter turnaround","Foreign investors were net sellers of most Asian equities in 2020, deterred by the economic slowdown due to the COVID-19 pandemic, although the flows turned positive in the fourth quarter on hopes of a recovery and vaccine optimism.",6 months ago
"SocGen team's analysis of newsflow suggests Brexit ""No Deal""","Current analysis of the newsflow suggests there will be a ""No Deal"" regarding Brexit, wrote French bank Societe Generale's Cross Asset Research team in a note on Wednesday.",6 months ago
UPDATE 3-France's SocGen to close 600 bank branches in profitability push,* Online arm Boursorama targets 4.5 million clients in 2025 (Adds SocGen comments on job issues),7 months ago
France's SocGen to shut 600 branches by 2025 by merging bank networks,France's Societe Generale said on Monday it expected to shut 600 branches in France by 2025 with the merging of its two retail banking networks Societe Generale and Credit du Nord.,7 months ago
