TITLE,SUMMARY,DATE
Utility Engie to boost investments in renewables and step up asset sales,"French power company Engie announced on Tuesday plans to boost investments in the renewables sector and step up disposals of non-core assets, as part of a strategic programme to improve its business performance.",25 days ago
Portugal's tax watchdog investigating EDP's dams sale,Portugal's tax watchdog is investigating a multi-billion euro sale of six dams by utility EDP to French firm Engie after opposition lawmakers claimed it used loopholes to avoid the payment of over 100 million euros ($118.60 million) in taxes.,3 months ago
"French unions call for strikes at EDF, Engie over revamp plans",France's power and gas unions said on Thursday they will call for strikes at French power groups Engie and other gas companies on Jan. 14 and at EDF on Jan. 19 if reorganisation plans are not withdrawn by next Wednesday.,6 months ago
"CORRECTED-UPDATE 1-French unions call for strikes at EDF, Engie over reorganisation plans","France's power and gas unions will call for strikes at French power groups Engie on Jan. 14 and at EDF on Jan. 19 if reorganisation plans are not withdrawn by next Wednesday, the CGT union said in a press release on Thursday.",6 months ago
AES Gener in Chile shuts down coal-fired power plant amid push to end carbon emissions from grid,The Chilean unit of U.S.-based AES closed a coal-fired power plant along Chile's central Pacific coast on Tuesday ahead of schedule amid a drive by the South American nation to end carbon emissions from its grid.,6 months ago
Engie flags further disposals after Suez stake sale,"Engie <ENGIE.PA> on Friday said it was reviewing options for its 40% stake in engineering firm GTT and preparing for a potential spin-off of some of its client solutions business, as the sprawling French utility looks to simplify its structure.",7 months ago
Fiat Chrysler and Engie EPS to set up e-mobility joint venture,"Fiat Chrysler and Engie EPS, a division of French utility Engie that focuses on energy storage systems and microgrids, plan to set up a joint venture to take full advantage of an expected boom in electric mobility.",7 months ago
U.S. senator warns France's Macron over gas exports deal delay,"Any French involvement in holding up a multi-billion dollar natural gas deal over environmental concerns could damage the country's trade ties with the United States, a Republican senator has warned in a letter to French President Emmanuel Macron.",8 months ago
France's Engie maps $2.2 billion plan for first Australian city to go carbon-neutral,"A city in Australia's tropical north aims to be the first in the country to go carbon-neutral within 20 years, with the help of a plan worth A$3.1 billion ($2.2 billion) designed by French utility company Engie SA.",8 months ago
"Engie, Mitsui sell 75% of renewable energy trust to Infrastructure Capital Group",Engie SA <ENGIE.PA> and Mitsui & Co have sold a 75% stake in their newly established Australian Renewable Energy Trust to Infrastructure Capital Group (ICG) to help speed up growth in their green energy investments.,8 months ago
French court rules Veolia must consult unions on Suez stake,A French court ruled on Friday that unions must be consulted on the sale of gas utility Engie's 29.9% stake in waste and water group Suez to larger rival Veolia before it can proceed.,9 months ago
Suez vows to fight Veolia's $13 billion takeover project,French waste and water firm Veolia has already secured 30% of the capital of its rival Suez and stands ready to launch an offer on the remainder of the shares but the month-long battle appears far from over as the target strongly reaffirmed its refusal to yield.,9 months ago
Suez shares slip as Veolia bid deadline looms,"Shares in French waste and water management firm Suez fell 2% in Monday morning trade, as unwanted suitor Veolia appeared to be closing in on a deal to buy a big stake in the company from top Suez shareholder Engie.",9 months ago
Suez rebuffs Veolia's assurances it will not make hostile bid,French utility Suez <SEVI.PA> on Sunday rejected assurances from rival Veolia <VIE.PA> that it will not make a hostile bid for the whole company after closing in on a deal to buy a 29.9% stake from power group Engie <ENGIE.PA>.,9 months ago
CORRECTED-UPDATE 2-Suez rebuffs Veolia's assurances it will not make hostile bid,French utility Suez on Sunday rejected assurances from rival Veolia that it will not make a hostile bid for the whole company after closing in on a deal to buy a 29.9% stake from power group Engie . Veolia said it would not launch a hostile bid for the remaining shares in...,9 months ago
Veolia says it won't launch hostile bid for Suez,French utility Veolia pledged on Sunday it would not launch a hostile bid for the remaining shares of rival Suez after the acquisition of the 29.9% Suez stake owned by power group Engie.,9 months ago
Engie appoints oil services executive to execute new renewables strategy,"France's Engie appointed an oil services executive to execute its strategy of refocusing the utility on renewable energy and grids, overlooking the internal candidate behind its new green strategy.",9 months ago
Veolia closes in on Suez bid despite last-gasp pushback,"French utility Suez <SEVI.PA> on Thursday floated a last-minute alternative to a takeover by rival Veolia <VIE.PA> involving private equity group Ardian, but its manoeuvre looked unlikely to succeed and arrived too late for selling shareholder Engie.",9 months ago
Suez backs Ardian's plan to bid for the company,"France's Suez, which opposes a takeover bid from rival Veolia, said on Thursday it backs a plan by private equity group Ardian to bid for the water and waste management firm.",9 months ago
Suez-Veolia situation has moved in 'right direction': Le Maire,"French Finance Minister Bruno Le Maire said on Thursday the Suez-Veolia situation was moving in the ""right direction"".",9 months ago
