ticker,ticker,as_of,fiscal_end,totalRevenue,netIncome,grossMargins,operatingMargins,profitMargins,returnOnEquity,debtToEquity,ebitda,freeCashflow,operatingCashFlow,researchAndDevelopment,stockholdersEquity,sharesOutstanding,cash,longTermDebt,shortTermDebt,totalLiabilities,currentAssets,currentLiabilities,goodwill,totalAssets,sellingGeneralAdmin,stockBasedComp,acquisitions,interestExpense,revenue_q,netIncome_q,ebitda_q,freeCashflow_q,revenueGrowth,earningsGrowth,costOfRevenue,grossProfit,dilutedShares,incomeTaxExpense,pretaxIncome,interestIncome,amortizationIntangibles,dividendsPaid,buybacks,equityIssuance,debtIssued,debtRepaid,investingCashFlow,financingCashFlow,changeInInventory,changeInReceivables,changeInPayables,impairment,restructuring,interestIncomeBank,netInterestIncome,provisionForCreditLosses,noninterestIncome,noninterestExpense,premiumsEarned,premiumsWritten,claimsIncurred,netInvestmentIncome,dacAmortization,rentalIncome,gainOnDispositions,explorationExpense,depletionDDA,longTermDebtTotal,commercialPaper,operatingLeaseLiability,financeLeaseLiability,accountsReceivable,inventory,accountsPayable,ppeGross,accumulatedDepreciation,intangiblesExGoodwill,retainedEarnings,treasuryStock,preferredEquity,minorityInterest,shortTermInvestments,longTermInvestments,deferredRevenue,remainingPerformanceObligation,loans,deposits,allowanceCreditLosses,tier1CapitalRatio,insuranceReserves,deferredAcqCosts,realEstateNet,realEstateGross,oilGasPropertyNet,regulatoryAssets,regulatoryLiabilities,sector,industry_group
BNY,0.0,0.0,0.0,0.7115247783696468,0.07692159766158344,0.9999807696005847,0.9999807696005847,0.7115247783696468,0.09615199707697929,0.07692159766158344,0.9999807696005847,0.21153439356935444,0.21153439356935444,0.9999807696005847,0.057691198246187576,0.09615199707697929,0.0,0.48075998538489645,0.9999807696005847,0.07692159766158344,0.9999807696005847,0.9999807696005847,0.07692159766158344,0.07692159766158344,0.9999807696005847,0.9999807696005847,0.03846079883079172,0.2307647929847503,0.6153727812926675,0.01923039941539586,0.9999807696005847,0.11538239649237515,0.7307551777850426,0.134612795907771,0.9999807696005847,0.9999807696005847,0.0,0.07692159766158344,0.7307551777850426,0.9999807696005847,0.07692159766158344,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.21153439356935444,0.21153439356935444,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.03846079883079172,0.03846079883079172,0.07692159766158344,0.07692159766158344,0.3653775888925213,0.07692159766158344,0.07692159766158344,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.03846079883079172,0.9999807696005847,0.9999807696005847,0.48075998538489645,0.7692159766158343,0.9230591719390012,0.9615199707697929,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.07692159766158344,0.07692159766158344,0.07692159766158344,0.134612795907771,0.3653775888925213,0.9999807696005847,0.9999807696005847,0.5192207842156882,0.9999807696005847,0.8269071748620219,0.5961423818772716,0.19230399415395857,0.8076767754466261,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.0,0.0
BR,0.0,0.0,0.0,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.9999791671006855,0.06249869794379284,0.08333159725839046,0.0,0.06249869794379284,0.7291514760109165,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.020832899314597614,0.9999791671006855,0.0,0.0,0.20832899314597614,0.0,0.08333159725839046,0.08333159725839046,0.06249869794379284,0.06249869794379284,0.0,0.06249869794379284,0.4166579862919523,0.7291514760109165,0.37499218766275705,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.06249869794379284,0.06249869794379284,0.9999791671006855,0.06249869794379284,0.06249869794379284,0.020832899314597614,0.020832899314597614,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.020832899314597614,0.9999791671006855,0.9999791671006855,0.20832899314597614,0.9999791671006855,0.8333159725839046,0.9999791671006855,0.9999791671006855,0.8333159725839046,0.06249869794379284,0.8124830732693069,0.9791462677860878,0.06249869794379284,0.06249869794379284,0.06249869794379284,0.27082769108976895,0.9999791671006855,0.9999791671006855,0.06249869794379284,0.06249869794379284,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.0,0.0
BRK-B,0.0,0.0,0.0,0.0888869136241417,0.0888869136241417,0.9999777782715941,0.888869136241417,0.0888869136241417,0.11110864203017712,0.04444345681207085,0.888869136241417,0.11110864203017712,0.11110864203017712,0.9999777782715941,0.04444345681207085,0.06666518521810627,0.4444345681207085,0.9999777782715941,0.9999777782715941,0.04444345681207085,0.9999777782715941,0.9999777782715941,0.0888869136241417,0.04444345681207085,0.9999777782715941,0.9999777782715941,0.022221728406035424,0.888869136241417,0.0,0.0,0.8222039510233107,0.0,0.1777738272482834,0.1777738272482834,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.0888869136241417,0.0888869136241417,0.9999777782715941,0.3777693829026022,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.11110864203017712,0.11110864203017712,0.8222039510233107,0.11110864203017712,0.9999777782715941,0.022221728406035424,0.022221728406035424,0.9999777782715941,0.9999777782715941,0.6888735805870981,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9555343214595232,0.9999777782715941,0.9999777782715941,0.6888735805870981,0.022221728406035424,0.9999777782715941,0.3555476544965668,0.9999777782715941,0.9999777782715941,0.9110908646474524,0.9999777782715941,0.9999777782715941,0.13333037043621254,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.04444345681207085,0.15555209884224797,0.9999777782715941,0.04444345681207085,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9777560498655586,0.9999777782715941,0.5999866669629564,0.9999777782715941,0.7777604942112398,0.9555343214595232,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.0,0.0
BRO,0.0,0.0,0.0,0.05555452676802282,0.05555452676802282,0.9999814818244107,0.9999814818244107,0.05555452676802282,0.05555452676802282,0.01851817558934094,0.9999814818244107,0.05555452676802282,0.05555452676802282,0.9999814818244107,0.01851817558934094,0.03703635117868188,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.0,0.01851817558934094,0.01851817558934094,0.01851817558934094,0.0,0.9999814818244107,0.05555452676802282,0.0,0.05555452676802282,0.01851817558934094,0.01851817558934094,0.9999814818244107,0.01851817558934094,0.18518175589340938,0.18518175589340938,0.9999814818244107,0.9999814818244107,0.0,0.05555452676802282,0.05555452676802282,0.9999814818244107,0.9999814818244107,0.0,0.0,0.0,0.0,0.0,0.05555452676802282,0.05555452676802282,0.9999814818244107,0.9999814818244107,0.05555452676802282,0.0,0.0,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.4073998629655007,0.4073998629655007,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.0,0.9999814818244107,0.9999814818244107,0.09259087794670469,0.9999814818244107,0.5555452676802282,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.01851817558934094,0.7777633747523194,0.7777633747523194,0.01851817558934094,0.01851817558934094,0.296290809429455,0.9999814818244107,0.8703542526990241,0.09259087794670469,0.9814633062350697,0.5370270920908873,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.296290809429455,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.9999814818244107,0.0,0.0
BSX,0.0,0.0,0.0,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.043477315710528035,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.043477315710528035,0.08695463142105607,0.0,0.043477315710528035,0.043477315710528035,0.043477315710528035,0.043477315710528035,0.043477315710528035,0.043477315710528035,0.043477315710528035,0.06521597356579205,0.10869328927632009,0.06521597356579205,0.06521597356579205,0.0,0.0,0.0,0.021738657855264017,0.1304319471315841,0.1304319471315841,0.06521597356579205,0.06521597356579205,0.0,0.06521597356579205,0.06521597356579205,0.9999782613421447,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.06521597356579205,0.6738983935131845,0.6738983935131845,0.6738983935131845,0.06521597356579205,0.06521597356579205,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.06521597356579205,0.9999782613421447,0.6738983935131845,0.043477315710528035,0.9999782613421447,0.8695463142105607,0.9565009456316168,0.9999782613421447,0.043477315710528035,0.043477315710528035,0.10869328927632009,0.10869328927632009,0.043477315710528035,0.043477315710528035,0.17390926284211214,0.4565118149605444,0.7608530249342406,0.9999782613421447,0.9999782613421447,0.5652051042368644,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.0,0.0
BX,0.0,0.0,0.0,0.03773513707288542,0.03773513707288542,0.9999811324314636,0.9999811324314636,0.03773513707288542,0.5471594875568385,0.5471594875568385,0.9999811324314636,0.056602705609328126,0.056602705609328126,0.9999811324314636,0.5471594875568385,0.07547027414577084,0.0,0.2641459595101979,0.9999811324314636,0.03773513707288542,0.9999811324314636,0.9999811324314636,0.03773513707288542,0.03773513707288542,0.03773513707288542,0.056602705609328126,0.03773513707288542,0.03773513707288542,0.0,0.0,0.9999811324314636,0.01886756853644271,0.11320541121865625,0.11320541121865625,0.9999811324314636,0.9999811324314636,0.056602705609328126,0.03773513707288542,0.03773513707288542,0.9999811324314636,0.056602705609328126,0.03773513707288542,0.03773513707288542,0.03773513707288542,0.03773513707288542,0.03773513707288542,0.056602705609328126,0.056602705609328126,0.9999811324314636,0.056602705609328126,0.056602705609328126,0.03773513707288542,0.03773513707288542,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.03773513707288542,0.9999811324314636,0.9999811324314636,0.2641459595101979,0.9999811324314636,0.5471594875568385,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.5094243504839532,0.5660270560932813,0.03773513707288542,0.5471594875568385,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.9999811324314636,0.0,0.0
BXP,0.0,0.0,0.0,0.03846079883079172,0.03846079883079172,0.5769119824618758,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.9999807696005847,0.03846079883079172,0.03846079883079172,0.0,0.8269071748620219,0.9999807696005847,0.03846079883079172,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.03846079883079172,0.03846079883079172,0.03846079883079172,0.01923039941539586,0.03846079883079172,0.0,0.0,0.4230687871387089,0.01923039941539586,0.057691198246187576,0.057691198246187576,0.9999807696005847,0.5769119824618758,0.0,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.03846079883079172,0.03846079883079172,0.9999807696005847,0.03846079883079172,0.03846079883079172,0.01923039941539586,0.01923039941539586,0.9999807696005847,0.9999807696005847,0.9230591719390012,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.03846079883079172,0.01923039941539586,0.9999807696005847,0.03846079883079172,0.8269071748620219,0.9038287725236054,0.5769119824618758,0.5769119824618758,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.03846079883079172,0.03846079883079172,0.19230399415395857,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.03846079883079172,0.03846079883079172,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.0,0.0
C,0.0,0.0,0.0,0.04545351242017227,0.04545351242017227,0.9317970046135315,0.9317970046135315,0.04545351242017227,0.04545351242017227,0.022726756210086137,0.9317970046135315,0.04545351242017227,0.04545351242017227,0.9999772732437899,0.0,0.04545351242017227,0.0,0.022726756210086137,0.022726756210086137,0.022726756210086137,0.9999772732437899,0.9999772732437899,0.022726756210086137,0.022726756210086137,0.04545351242017227,0.8863434921933593,0.022726756210086137,0.1818140496806891,0.022726756210086137,0.022726756210086137,0.9999772732437899,0.022726756210086137,0.09090702484034455,0.09090702484034455,0.9317970046135315,0.9317970046135315,0.022726756210086137,0.04545351242017227,0.04545351242017227,0.9999772732437899,0.9999772732437899,0.022726756210086137,0.022726756210086137,0.022726756210086137,0.022726756210086137,0.022726756210086137,0.04545351242017227,0.04545351242017227,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.022726756210086137,0.022726756210086137,0.04545351242017227,0.04545351242017227,0.24999431831094748,0.04545351242017227,0.3863548555714643,0.49998863662189497,0.9999772732437899,0.04545351242017227,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.022726756210086137,0.9999772732437899,0.9999772732437899,0.022726756210086137,0.09090702484034455,0.5681689052521534,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.22726756210086135,0.022726756210086137,0.022726756210086137,0.022726756210086137,0.022726756210086137,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.20454080589077522,0.022726756210086137,0.22726756210086135,0.9545237608236177,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.9999772732437899,0.0,0.0
CAH,0.0,0.0,0.0,0.07142729594114391,0.07142729594114391,0.07142729594114391,0.07142729594114391,0.07142729594114391,0.33927965572043356,0.33927965572043356,0.07142729594114391,0.12499776789700184,0.12499776789700184,0.9999821431760147,0.053570471955857936,0.08928411992642989,0.0,0.07142729594114391,0.874984375279013,0.07142729594114391,0.07142729594114391,0.07142729594114391,0.08928411992642989,0.07142729594114391,0.07142729594114391,0.12499776789700184,0.03571364797057196,0.12499776789700184,0.01785682398528598,0.01785682398528598,0.01785682398528598,0.01785682398528598,0.12499776789700184,0.12499776789700184,0.12499776789700184,0.07142729594114391,0.0,0.12499776789700184,0.12499776789700184,0.9999821431760147,0.19642506383814576,0.03571364797057196,0.03571364797057196,0.03571364797057196,0.03571364797057196,0.03571364797057196,0.12499776789700184,0.12499776789700184,0.12499776789700184,0.12499776789700184,0.12499776789700184,0.03571364797057196,0.03571364797057196,0.9999821431760147,0.9999821431760147,0.12499776789700184,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.03571364797057196,0.9999821431760147,0.21428188782343174,0.07142729594114391,0.9821253191907288,0.839270727308441,0.839270727308441,0.07142729594114391,0.07142729594114391,0.07142729594114391,0.6607024874555811,0.6607024874555811,0.10714094391171587,0.07142729594114391,0.07142729594114391,0.07142729594114391,0.37499330369100553,0.9821253191907288,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.9999821431760147,0.0,0.0
CARR,0.0,0.0,0.0,0.14999250037498124,0.14999250037498124,0.999950002499875,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.0,0.19999000049997498,0.0,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.049997500124993745,0.999950002499875,0.0,0.0,0.0,0.0,0.19999000049997498,0.19999000049997498,0.999950002499875,0.999950002499875,0.0,0.14999250037498124,0.14999250037498124,0.999950002499875,0.14999250037498124,0.049997500124993745,0.049997500124993745,0.049997500124993745,0.049997500124993745,0.049997500124993745,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.049997500124993745,0.049997500124993745,0.999950002499875,0.999950002499875,0.9499525023748812,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.049997500124993745,0.999950002499875,0.999950002499875,0.14999250037498124,0.8499575021248937,0.7999600019998999,0.999950002499875,0.14999250037498124,0.14999250037498124,0.14999250037498124,0.7999600019998999,0.7999600019998999,0.14999250037498124,0.14999250037498124,0.19999000049997498,0.999950002499875,0.14999250037498124,0.999950002499875,0.999950002499875,0.14999250037498124,0.8999550022498874,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.999950002499875,0.0,0.0
CASY,0.0,0.0,0.0,0.0,0.0,0.35999280014399715,0.35999280014399715,0.0,0.0,0.0,0.35999280014399715,0.0,0.0,0.999980000399992,0.0,0.03999920001599968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999980000399992,0.0,0.0,0.0,0.0,0.0,0.999980000399992,0.0,0.07999840003199936,0.07999840003199936,0.4399912001759965,0.35999280014399715,0.0,0.0,0.379992400151997,0.999980000399992,0.999980000399992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999980000399992,0.7999840003199936,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.0,0.999980000399992,0.999980000399992,0.7799844003119938,0.999980000399992,0.8999820003599929,0.6599868002639947,0.379992400151997,0.0,0.0,0.7999840003199936,0.01999960000799984,0.999980000399992,0.0,0.999980000399992,0.21999560008799826,0.999980000399992,0.999980000399992,0.999980000399992,0.7799844003119938,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.999980000399992,0.0,0.0
CAT,0.0,0.0,0.0,0.38094331087355066,0.3571343539439537,0.38094331087355066,0.38094331087355066,0.38094331087355066,0.3571343539439537,0.1428537415775815,0.3571343539439537,0.3571343539439537,0.3571343539439537,0.3571343539439537,0.0,0.07142687078879074,0.09523582771838766,0.8095045356062951,0.8095045356062951,0.1428537415775815,0.1428537415775815,0.1428537415775815,0.1428537415775815,0.1428537415775815,0.3571343539439537,0.3571343539439537,0.04761791385919383,0.9999761910430705,0.1428537415775815,0.11904478464798458,0.11904478464798458,0.1428537415775815,0.571414966310326,0.547606009380729,0.38094331087355066,0.38094331087355066,0.0,0.3571343539439537,0.3571343539439537,0.9999761910430705,0.38094331087355066,0.04761791385919383,0.04761791385919383,0.04761791385919383,0.04761791385919383,0.04761791385919383,0.3571343539439537,0.3571343539439537,0.3571343539439537,0.3571343539439537,0.3571343539439537,0.04761791385919383,0.04761791385919383,0.9999761910430705,0.9999761910430705,0.7380776648175044,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.6904597509583106,0.04761791385919383,0.9999761910430705,0.3571343539439537,0.9999761910430705,0.9999761910430705,0.9285493202542797,0.9999761910430705,0.11904478464798458,0.11904478464798458,0.1666626985071784,0.8095045356062951,0.8095045356062951,0.1428537415775815,0.09523582771838766,0.1428537415775815,0.9999761910430705,0.1428537415775815,0.9761672341134735,0.9999761910430705,0.6666507940287136,0.5952239232399229,0.9999761910430705,0.9999761910430705,0.5237970524511322,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.9999761910430705,0.0,0.0
CB,0.0,0.0,0.0,0.020832899314597614,0.020832899314597614,0.9999791671006855,0.9999791671006855,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.9999791671006855,0.020832899314597614,0.020832899314597614,0.9999791671006855,0.0,0.020832899314597614,0.20832899314597614,0.020832899314597614,0.1458302952021833,0.020832899314597614,0.9999791671006855,0.9999791671006855,0.3124934897189642,0.020832899314597614,0.020832899314597614,0.9999791671006855,0.020832899314597614,0.49998958355034273,0.020832899314597614,0.020832899314597614,0.9999791671006855,0.020832899314597614,0.06249869794379284,0.06249869794379284,0.9999791671006855,0.9999791671006855,0.020832899314597614,0.020832899314597614,0.37499218766275705,0.9999791671006855,0.37499218766275705,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.9999791671006855,0.9999791671006855,0.20832899314597614,0.020832899314597614,0.020832899314597614,0.9999791671006855,0.20832899314597614,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.020832899314597614,0.020832899314597614,0.020832899314597614,0.37499218766275705,0.020832899314597614,0.9999791671006855,0.020832899314597614,0.9999791671006855,0.9999791671006855,0.020832899314597614,0.9999791671006855,0.5416553821795379,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.3124934897189642,0.020832899314597614,0.020832899314597614,0.9999791671006855,0.7916501739547093,0.8333159725839046,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.916647569842295,0.9999791671006855,0.916647569842295,0.9999791671006855,0.020832899314597614,0.020832899314597614,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.9999791671006855,0.0,0.0
CBOE,0.0,0.0,0.0,0.021738657855264017,0.021738657855264017,0.41303449925001634,0.021738657855264017,0.021738657855264017,0.021738657855264017,0.021738657855264017,0.021738657855264017,0.043477315710528035,0.043477315710528035,0.9999782613421447,0.021738657855264017,0.06521597356579205,0.0,0.41303449925001634,0.7825916827895046,0.021738657855264017,0.021738657855264017,0.021738657855264017,0.30434120997369624,0.021738657855264017,0.9999782613421447,0.043477315710528035,0.0,0.6738983935131845,0.0,0.0,0.0,0.021738657855264017,0.08695463142105607,0.08695463142105607,0.41303449925001634,0.41303449925001634,0.0,0.043477315710528035,0.1304319471315841,0.49998913067107237,0.41303449925001634,0.0,0.0,0.0,0.0,0.0,0.043477315710528035,0.043477315710528035,0.9999782613421447,0.043477315710528035,0.043477315710528035,0.0,0.0,0.9999782613421447,0.9999782613421447,0.6521597356579205,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.0,0.9999782613421447,0.41303449925001634,0.43477315710528036,0.9999782613421447,0.5217277885263364,0.9999782613421447,0.021738657855264017,0.9999782613421447,0.021738657855264017,0.41303449925001634,0.021738657855264017,0.021738657855264017,0.021738657855264017,0.021738657855264017,0.4782504728158084,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.021738657855264017,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.5869437620921285,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.9999782613421447,0.0,0.0
CBRE,0.0,0.0,0.0,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.0,0.01923039941539586,0.01923039941539586,0.01923039941539586,0.9999807696005847,0.0,0.03846079883079172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999807696005847,0.38460798830791715,0.0,0.4230687871387089,0.0,0.0,0.0,0.0,0.07692159766158344,0.07692159766158344,0.01923039941539586,0.01923039941539586,0.0,0.01923039941539586,0.2884559912309379,0.4230687871387089,0.9999807696005847,0.0,0.0,0.0,0.0,0.0,0.01923039941539586,0.01923039941539586,0.9999807696005847,0.49999038480029234,0.01923039941539586,0.0,0.0,0.9999807696005847,0.7115247783696468,0.2307647929847503,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.0,0.9999807696005847,0.9999807696005847,0.8461375742774178,0.9999807696005847,0.9038287725236054,0.5961423818772716,0.0,0.9999807696005847,0.7115247783696468,0.7692159766158343,0.5576815830464799,0.0,0.0,0.9999807696005847,0.9999807696005847,0.0,0.9999807696005847,0.9999807696005847,0.49999038480029234,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.9999807696005847,0.0,0.0
CCI,0.0,0.0,0.0,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.11110864203017712,0.11110864203017712,0.022221728406035424,0.04444345681207085,0.04444345681207085,0.9999777782715941,0.0,0.0,0.0,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.022221728406035424,0.04444345681207085,0.0,0.888869136241417,0.0,0.0,0.0,0.0,0.11110864203017712,0.11110864203017712,0.022221728406035424,0.022221728406035424,0.0,0.022221728406035424,0.022221728406035424,0.1999955556543188,0.9110908646474524,0.0,0.0,0.0,0.0,0.0,0.04444345681207085,0.04444345681207085,0.9999777782715941,0.04444345681207085,0.04444345681207085,0.0,0.0,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.42221283971467305,0.0,0.9999777782715941,0.9999777782715941,0.04444345681207085,0.9999777782715941,0.888869136241417,0.9999777782715941,0.022221728406035424,0.9999777782715941,0.022221728406035424,0.8222039510233107,0.0888869136241417,0.15555209884224797,0.022221728406035424,0.9999777782715941,0.5999866669629564,0.577764938556921,0.9999777782715941,0.9999777782715941,0.022221728406035424,0.5555432101508856,0.9999777782715941,0.9999777782715941,0.9777560498655586,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.9999777782715941,0.0,0.0
